data,1241749200,1555097.0;57524.0;1561069.0;73499.0;1459460.0;54260.0;1566198.0;82498.0;1.27282218603;1.00506927956;1.42398416857,2554.0 89.0 109696;1889.0 36.0 109697;2097.0 60.0 109698;3949.0 208.0 109699;3685.0 159.0 109700;1281.0 32.0 109701;1272.0 31.0 109702;20834.0 1315.0 109703;2750.0 127.0 109704;967.0 30.0 109706;267.0 5.0 109707;276.0 11.0 109708;199.0 9.0 109709;41.0 2.0 109710;27076.0 1211.0 109635;2261.0 58.0 109651;6645.0 91.0 109660;6509.0 152.0 109667;3898.0 164.0 109673;1819.0 85.0 109675;6313.0 234.0 109683;4272.0 173.0 109689;4239.0 160.0 109690,109696.0 8333;109697.0 8333;109698.0 8333;109699.0 8333;109700.0 8333;109701.0 8333;109702.0 8333;109703.0 8333;109704.0 8333;109706.0 8333;109707.0 8333;109708.0 8333;109709.0 8333;109710.0 8333;109635.0 8333;109651.0 8333;109660.0 8333;109667.0 8333;109673.0 8333;109675.0 8333;109683.0 8333;109689.0 8333;109690.0 8333,109696 378;109697 376;109698 325;109699 357;109700 354;109701 333;109702 402;109703 371;109704 370;109706 377;109707 360;109708 358;109709 377;109710 365;109635 371;109651 363;109660 349;109667 340;109673 359;109675 359;109683 346;109689 377;109690 366
data,1241752500,1564189.0;57835.0;1570143.0;73810.0;1468612.0;54546.0;1575285.0;82840.0;1.2713773951;1.00451013557;1.42226145436,2789.0 94.0 109696;2179.0 44.0 109697;2435.0 69.0 109698;4563.0 233.0 109699;4260.0 185.0 109700;1500.0 36.0 109701;1481.0 33.0 109702;21126.0 1329.0 109703;3305.0 146.0 109704;1129.0 32.0 109706;527.0 13.0 109707;757.0 30.0 109708;1286.0 61.0 109709;533.0 18.0 109710;27520.0 1230.0 109635;2577.0 66.0 109651;6877.0 94.0 109660;6766.0 157.0 109667;4384.0 185.0 109673;2285.0 102.0 109675;6544.0 237.0 109683;4707.0 187.0 109689;4637.0 172.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 863;109697 850;109698 848;109699 904;109700 832;109701 878;109702 874;109703 868;109704 905;109706 872;109707 837;109708 840;109709 843;109710 831;109635 854;109651 900;109660 883;109667 827;109673 863;109675 938;109683 920;109689 877;109690 893
data,1241752800,1565044.0;57862.0;1570970.0;73842.0;1469536.0;54580.0;1576207.0;82883.0;1.27136037158;1.00458436022;1.42228071467,2808.0 94.0 109696;2199.0 44.0 109697;2451.0 69.0 109698;4634.0 235.0 109699;4325.0 187.0 109700;1511.0 36.0 109701;1492.0 33.0 109702;21188.0 1332.0 109703;3324.0 146.0 109704;1142.0 32.0 109706;550.0 14.0 109707;790.0 32.0 109708;1457.0 72.0 109709;550.0 18.0 109710;27584.0 1233.0 109635;2607.0 67.0 109651;6884.0 94.0 109660;6778.0 158.0 109667;4456.0 189.0 109673;2318.0 103.0 109675;6558.0 237.0 109683;4724.0 187.0 109689;4664.0 173.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 895;109697 868;109698 850;109699 832;109700 869;109701 861;109702 802;109703 874;109704 839;109706 877;109707 895;109708 914;109709 842;109710 928;109635 870;109651 867;109660 823;109667 862;109673 913;109675 903;109683 867;109689 877;109690 872
data,1241753400,1565898.0;57898.0;1571818.0;73868.0;1470355.0;54611.0;1577075.0;82930.0;1.27102469937;1.00451825578;1.42219525579,2827.0 96.0 109696;2218.0 45.0 109697;2467.0 69.0 109698;4686.0 238.0 109699;4383.0 188.0 109700;1527.0 37.0 109701;1509.0 34.0 109702;21255.0 1338.0 109703;3347.0 146.0 109704;1157.0 32.0 109706;573.0 14.0 109707;827.0 34.0 109708;1639.0 77.0 109709;565.0 18.0 109710;27648.0 1233.0 109635;2639.0 68.0 109651;6892.0 94.0 109660;6795.0 158.0 109667;4531.0 189.0 109673;2350.0 103.0 109675;6574.0 239.0 109683;4738.0 187.0 109689;4695.0 174.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 903;109697 818;109698 835;109699 870;109700 865;109701 884;109702 860;109703 862;109704 895;109706 898;109707 856;109708 873;109709 873;109710 886;109635 822;109651 878;109660 850;109667 837;109673 871;109675 877;109683 948;109689 884;109690 855
data,1241753700,1566807.0;57927.0;1572675.0;73889.0;1471254.0;54642.0;1577955.0;82967.0;1.27079433972;1.00455425205;1.4221494536,2850.0 97.0 109696;2242.0 46.0 109697;2479.0 69.0 109698;4744.0 238.0 109699;4450.0 190.0 109700;1541.0 37.0 109701;1521.0 35.0 109702;21381.0 1345.0 109703;3365.0 146.0 109704;1165.0 32.0 109706;594.0 15.0 109707;890.0 36.0 109708;1811.0 79.0 109709;582.0 18.0 109710;27691.0 1234.0 109635;2659.0 69.0 109651;6911.0 94.0 109660;6805.0 158.0 109667;4584.0 190.0 109673;2381.0 104.0 109675;6588.0 239.0 109683;4751.0 187.0 109689;4714.0 174.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 885;109697 846;109698 847;109699 863;109700 837;109701 903;109702 860;109703 893;109704 889;109706 865;109707 838;109708 917;109709 894;109710 934;109635 878;109651 873;109660 829;109667 845;109673 857;109675 893;109683 832;109689 855;109690 867
data,1241754000,1567673.0;57944.0;1573587.0;73924.0;1472158.0;54666.0;1578850.0;83007.0;1.27098874768;1.00463864518;1.42239708302,2887.0 102.0 109696;2277.0 48.0 109697;2492.0 69.0 109698;4789.0 239.0 109699;4505.0 191.0 109700;1553.0 38.0 109701;1534.0 35.0 109702;21579.0 1356.0 109703;3384.0 146.0 109704;1180.0 32.0 109706;612.0 15.0 109707;937.0 37.0 109708;1989.0 87.0 109709;598.0 19.0 109710;27739.0 1237.0 109635;2682.0 69.0 109651;6924.0 94.0 109660;6818.0 158.0 109667;4625.0 190.0 109673;2406.0 104.0 109675;6602.0 239.0 109683;4767.0 187.0 109689;4732.0 175.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 863;109697 889;109698 821;109699 841;109700 819;109701 859;109702 882;109703 915;109704 896;109706 877;109707 868;109708 854;109709 886;109710 888;109635 869;109651 851;109660 869;109667 882;109673 882;109675 851;109683 873;109689 882;109690 883
data,1241754300,1568526.0;57968.0;1574417.0;73952.0;1473033.0;54691.0;1579699.0;83052.0;1.27096490508;1.0046315047;1.42258805373,2952.0 104.0 109696;2304.0 50.0 109697;2502.0 69.0 109698;4817.0 239.0 109699;4555.0 192.0 109700;1575.0 39.0 109701;1546.0 35.0 109702;21762.0 1368.0 109703;3403.0 147.0 109704;1192.0 32.0 109706;626.0 16.0 109707;992.0 39.0 109708;2130.0 88.0 109709;607.0 19.0 109710;27796.0 1240.0 109635;2699.0 70.0 109651;6934.0 94.0 109660;6832.0 158.0 109667;4654.0 190.0 109673;2425.0 104.0 109675;6615.0 240.0 109683;4776.0 187.0 109689;4747.0 175.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 862;109697 860;109698 857;109699 837;109700 953;109701 929;109702 856;109703 823;109704 863;109706 832;109707 820;109708 887;109709 916;109710 902;109635 873;109651 872;109660 857;109667 863;109673 884;109675 885;109683 865;109689 875;109690 829
data,1241754900,1569373.0;58004.0;1575255.0;73984.0;1473866.0;54713.0;1580544.0;83091.0;1.27073553282;1.00438625504;1.42237997025,3009.0 106.0 109696;2335.0 50.0 109697;2514.0 69.0 109698;4844.0 242.0 109699;4587.0 193.0 109700;1593.0 39.0 109701;1557.0 35.0 109702;21980.0 1382.0 109703;3416.0 147.0 109704;1198.0 33.0 109706;644.0 16.0 109707;1057.0 42.0 109708;2255.0 92.0 109709;618.0 19.0 109710;27852.0 1242.0 109635;2728.0 70.0 109651;6950.0 94.0 109660;6838.0 158.0 109667;4678.0 190.0 109673;2446.0 105.0 109675;6625.0 240.0 109683;4783.0 187.0 109689;4772.0 176.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 850;109697 859;109698 921;109699 850;109700 871;109701 869;109702 849;109703 866;109704 816;109706 912;109707 884;109708 877;109709 903;109710 853;109635 887;109651 852;109660 859;109667 874;109673 881;109675 926;109683 871;109689 804;109690 866
data,1241755200,1570241.0;58035.0;1576102.0;74021.0;1474771.0;54750.0;1581448.0;83134.0;1.27071147548;1.00446742848;1.42232906513,3054.0 107.0 109696;2357.0 50.0 109697;2528.0 69.0 109698;4872.0 243.0 109699;4631.0 194.0 109700;1606.0 39.0 109701;1572.0 35.0 109702;22254.0 1401.0 109703;3432.0 148.0 109704;1212.0 33.0 109706;657.0 16.0 109707;1109.0 42.0 109708;2350.0 97.0 109709;632.0 20.0 109710;27904.0 1243.0 109635;2742.0 70.0 109651;6959.0 94.0 109660;6852.0 158.0 109667;4698.0 191.0 109673;2476.0 109.0 109675;6636.0 240.0 109683;4792.0 187.0 109689;4801.0 178.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 861;109697 905;109698 850;109699 783;109700 883;109701 907;109702 919;109703 923;109704 871;109706 876;109707 841;109708 850;109709 858;109710 920;109635 850;109651 854;109660 864;109667 873;109673 914;109675 836;109683 833;109689 848;109690 881
data,1241755500,1571150.0;58064.0;1576939.0;74050.0;1475612.0;54776.0;1582302.0;83169.0;1.27063515735;1.00445118488;1.42227246277,3087.0 107.0 109696;2377.0 51.0 109697;2535.0 69.0 109698;4893.0 243.0 109699;4663.0 195.0 109700;1627.0 40.0 109701;1584.0 36.0 109702;22594.0 1417.0 109703;3442.0 148.0 109704;1219.0 33.0 109706;671.0 16.0 109707;1141.0 43.0 109708;2456.0 102.0 109709;639.0 20.0 109710;27950.0 1243.0 109635;2769.0 72.0 109651;6969.0 94.0 109660;6857.0 158.0 109667;4718.0 192.0 109673;2506.0 109.0 109675;6650.0 240.0 109683;4801.0 187.0 109689;4815.0 178.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 877;109697 879;109698 855;109699 878;109700 908;109701 884;109702 872;109703 861;109704 846;109706 897;109707 853;109708 881;109709 852;109710 868;109635 897;109651 873;109660 823;109667 865;109673 851;109675 858;109683 934;109689 861;109690 827
data,1241756100,1571981.0;58092.0;1577813.0;74074.0;1476471.0;54805.0;1583161.0;83209.0;1.27040218221;1.00444514686;1.42225079039,3115.0 107.0 109696;2401.0 51.0 109697;2545.0 70.0 109698;4919.0 244.0 109699;4681.0 195.0 109700;1638.0 42.0 109701;1599.0 36.0 109702;22964.0 1430.0 109703;3451.0 148.0 109704;1232.0 33.0 109706;683.0 16.0 109707;1170.0 43.0 109708;2575.0 105.0 109709;652.0 20.0 109710;27995.0 1244.0 109635;2796.0 72.0 109651;6983.0 94.0 109660;6867.0 159.0 109667;4737.0 192.0 109673;2527.0 110.0 109675;6655.0 240.0 109683;4810.0 187.0 109689;4842.0 179.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 861;109697 908;109698 880;109699 910;109700 822;109701 882;109702 857;109703 876;109704 850;109706 912;109707 913;109708 878;109709 922;109710 847;109635 908;109651 865;109660 850;109667 820;109673 843;109675 813;109683 847;109689 859;109690 877
data,1241756400,1572858.0;58129.0;1578657.0;74111.0;1477357.0;54836.0;1583986.0;83251.0;1.27025688496;1.00433125284;1.42211521844,3133.0 107.0 109696;2411.0 51.0 109697;2555.0 70.0 109698;4938.0 244.0 109699;4706.0 196.0 109700;1651.0 42.0 109701;1615.0 36.0 109702;23341.0 1454.0 109703;3465.0 149.0 109704;1242.0 35.0 109706;708.0 16.0 109707;1191.0 43.0 109708;2694.0 109.0 109709;666.0 20.0 109710;28020.0 1244.0 109635;2817.0 74.0 109651;6990.0 94.0 109660;6877.0 159.0 109667;4752.0 193.0 109673;2551.0 110.0 109675;6667.0 240.0 109683;4828.0 189.0 109689;4863.0 179.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 840;109697 873;109698 877;109699 837;109700 895;109701 816;109702 888;109703 840;109704 851;109706 899;109707 886;109708 878;109709 870;109710 847;109635 846;109651 830;109660 878;109667 918;109673 914;109675 885;109683 896;109689 846;109690 890
data,1241757000,1573781.0;58158.0;1579520.0;74148.0;1478246.0;54861.0;1584851.0;83282.0;1.27030833195;1.00427312725;1.42199327541,3153.0 108.0 109696;2424.0 51.0 109697;2567.0 70.0 109698;4952.0 245.0 109699;4739.0 197.0 109700;1674.0 43.0 109701;1624.0 36.0 109702;23752.0 1468.0 109703;3478.0 150.0 109704;1253.0 35.0 109706;718.0 17.0 109707;1207.0 44.0 109708;2789.0 112.0 109709;681.0 20.0 109710;28060.0 1248.0 109635;2847.0 76.0 109651;6997.0 94.0 109660;6887.0 159.0 109667;4765.0 193.0 109673;2579.0 114.0 109675;6681.0 240.0 109683;4837.0 190.0 109689;4880.0 181.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 900;109697 843;109698 826;109699 875;109700 864;109701 806;109702 880;109703 879;109704 900;109706 875;109707 893;109708 867;109709 893;109710 901;109635 868;109651 894;109660 849;109667 879;109673 848;109675 845;109683 862;109689 860;109690 893
