data,1241490600,809843.0;29033.0;813685.0;34407.0;762467.0;27268.0;816058.0;38505.0;1.17950399452;0.997564882017;1.31614888338,5786.0 274.0 109594;6025.0 288.0 109596;7954.0 411.0 109597;6209.0 323.0 109598;8819.0 441.0 109599;2620.0 80.0 109600;2816.0 114.0 109601;15088.0 971.0 109602;2343.0 104.0 109603;22648.0 785.0 109476;12607.0 856.0 109605;1620.0 48.0 109606;1301.0 46.0 109608;4475.0 242.0 109609;1029.0 44.0 109610;212.0 7.0 109611;184.0 18.0 109612;679.0 11.0 109613;703.0 40.0 109614;556.0 25.0 109615;4616.0 291.0 109617;81.0 2.0 109618;12981.0 454.0 109517,109594.0 1314;109596.0 1314;109597.0 1314;109598.0 1314;109599.0 1314;109600.0 1314;109601.0 1314;109602.0 1314;109603.0 1314;109476.0 1314;109605.0 1314;109606.0 1314;109608.0 1314;109609.0 1314;109610.0 1314;109611.0 1314;109612.0 1314;109613.0 1314;109614.0 1314;109615.0 1314;109617.0 1314;109618.0 1314;109517.0 1314,109594 64;109596 42;109597 61;109598 75;109599 58;109600 49;109601 58;109602 55;109603 69;109476 35;109605 44;109606 58;109608 52;109609 63;109610 73;109611 66;109612 67;109613 41;109614 68;109615 59;109617 52;109618 49;109517 56
data,1241493900,819273.0;29479.0;823199.0;34889.0;772078.0;27694.0;825559.0;39064.0;1.17787602733;0.996874313404;1.31505673649,6122.0 295.0 109594;6621.0 318.0 109596;8411.0 433.0 109597;6631.0 339.0 109598;9124.0 456.0 109599;2894.0 88.0 109600;3161.0 128.0 109601;15649.0 1013.0 109602;2567.0 109.0 109603;22854.0 791.0 109476;13389.0 910.0 109605;1858.0 53.0 109606;1509.0 51.0 109608;4849.0 262.0 109609;1277.0 51.0 109610;369.0 8.0 109611;1563.0 119.0 109612;841.0 11.0 109613;1414.0 76.0 109614;1277.0 72.0 109615;5026.0 312.0 109617;298.0 6.0 109618;13162.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 851;109596 887;109597 861;109598 865;109599 886;109600 882;109601 864;109602 901;109603 906;109476 878;109605 829;109606 833;109608 882;109609 848;109610 836;109611 881;109612 879;109613 845;109614 860;109615 952;109617 881;109618 842;109517 851
data,1241494200,820130.0;29521.0;824052.0;34940.0;772950.0;27738.0;826438.0;39112.0;1.17793117682;0.996954587278;1.31477482567,6167.0 297.0 109594;6646.0 318.0 109596;8441.0 434.0 109597;6639.0 339.0 109598;9166.0 463.0 109599;2904.0 89.0 109600;3173.0 128.0 109601;15736.0 1015.0 109602;2579.0 109.0 109603;22864.0 791.0 109476;13556.0 931.0 109605;1866.0 53.0 109606;1521.0 52.0 109608;4873.0 263.0 109609;1288.0 51.0 109610;381.0 9.0 109611;1753.0 125.0 109612;852.0 13.0 109613;1438.0 76.0 109614;1349.0 75.0 109615;5046.0 313.0 109617;310.0 8.0 109618;13171.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 835;109596 880;109597 881;109598 833;109599 874;109600 861;109601 852;109602 860;109603 866;109476 884;109605 886;109606 871;109608 879;109609 860;109610 838;109611 894;109612 911;109613 887;109614 867;109615 861;109617 847;109618 919;109517 854
data,1241494500,821009.0;29550.0;824936.0;34997.0;773846.0;27779.0;827325.0;39163.0;1.17869378531;0.997361267545;1.3151952672,6208.0 299.0 109594;6670.0 319.0 109596;8461.0 434.0 109597;6659.0 339.0 109598;9228.0 468.0 109599;2911.0 90.0 109600;3187.0 128.0 109601;15794.0 1018.0 109602;2590.0 109.0 109603;22878.0 791.0 109476;13797.0 950.0 109605;1874.0 54.0 109606;1530.0 52.0 109608;4892.0 263.0 109609;1295.0 51.0 109610;397.0 9.0 109611;1904.0 139.0 109612;863.0 13.0 109613;1448.0 77.0 109614;1449.0 85.0 109615;5063.0 313.0 109617;322.0 8.0 109618;13183.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 870;109596 864;109597 843;109598 857;109599 833;109600 829;109601 866;109602 845;109603 879;109476 894;109605 880;109606 872;109608 882;109609 869;109610 860;109611 892;109612 853;109613 895;109614 919;109615 878;109617 907;109618 883;109517 830
data,1241494800,821920.0;29583.0;825796.0;35041.0;774700.0;27820.0;828210.0;39207.0;1.17893823141;0.99772511504;1.31525656303,6229.0 299.0 109594;6689.0 321.0 109596;8483.0 435.0 109597;6671.0 340.0 109598;9274.0 468.0 109599;2921.0 90.0 109600;3203.0 128.0 109601;15843.0 1021.0 109602;2601.0 111.0 109603;22887.0 791.0 109476;14037.0 962.0 109605;1881.0 55.0 109606;1542.0 52.0 109608;4907.0 263.0 109609;1306.0 51.0 109610;406.0 10.0 109611;2041.0 146.0 109612;876.0 13.0 109613;1462.0 77.0 109614;1595.0 98.0 109615;5079.0 314.0 109617;331.0 8.0 109618;13199.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 904;109596 859;109597 900;109598 832;109599 862;109600 859;109601 905;109602 838;109603 825;109476 844;109605 913;109606 848;109608 872;109609 811;109610 884;109611 892;109612 890;109613 848;109614 886;109615 876;109617 903;109618 828;109517 921
data,1241495100,822789.0;29613.0;826660.0;35083.0;775587.0;27853.0;829118.0;39257.0;1.17916850265;0.99780925628;1.31554841156,6245.0 299.0 109594;6717.0 324.0 109596;8507.0 438.0 109597;6686.0 340.0 109598;9313.0 469.0 109599;2929.0 90.0 109600;3214.0 128.0 109601;15936.0 1028.0 109602;2616.0 113.0 109603;22896.0 792.0 109476;14256.0 974.0 109605;1892.0 55.0 109606;1556.0 53.0 109608;4923.0 263.0 109609;1319.0 51.0 109610;419.0 10.0 109611;2174.0 151.0 109612;883.0 13.0 109613;1473.0 79.0 109614;1726.0 102.0 109615;5097.0 315.0 109617;340.0 8.0 109618;13210.0 456.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 847;109596 886;109597 865;109598 940;109599 895;109600 911;109601 878;109602 908;109603 848;109476 853;109605 815;109606 843;109608 904;109609 864;109610 835;109611 893;109612 913;109613 797;109614 885;109615 813;109617 910;109618 860;109517 837
data,1241495400,823678.0;29657.0;827489.0;35136.0;776464.0;27900.0;829968.0;39309.0;1.17928924628;0.997959984428;1.3154092659,6268.0 301.0 109594;6751.0 326.0 109596;8525.0 438.0 109597;6692.0 341.0 109598;9366.0 473.0 109599;2941.0 91.0 109600;3224.0 129.0 109601;16004.0 1034.0 109602;2628.0 113.0 109603;22905.0 793.0 109476;14526.0 995.0 109605;1906.0 55.0 109606;1568.0 53.0 109608;4932.0 263.0 109609;1331.0 51.0 109610;427.0 10.0 109611;2269.0 156.0 109612;894.0 13.0 109613;1483.0 79.0 109614;1830.0 106.0 109615;5120.0 318.0 109617;348.0 9.0 109618;13218.0 457.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 856;109596 889;109597 871;109598 904;109599 811;109600 856;109601 932;109602 865;109603 821;109476 872;109605 901;109606 863;109608 864;109609 905;109610 871;109611 841;109612 842;109613 861;109614 864;109615 911;109617 893;109618 857;109517 850
data,1241496000,824557.0;29691.0;828369.0;35175.0;777319.0;27940.0;830899.0;39350.0;1.17925065492;0.998212436738;1.31520169033,6282.0 301.0 109594;6781.0 326.0 109596;8547.0 438.0 109597;6703.0 342.0 109598;9399.0 473.0 109599;2955.0 91.0 109600;3233.0 129.0 109601;16110.0 1040.0 109602;2639.0 115.0 109603;22915.0 793.0 109476;14789.0 1007.0 109605;1919.0 56.0 109606;1581.0 54.0 109608;4944.0 263.0 109609;1347.0 51.0 109610;435.0 10.0 109611;2392.0 164.0 109612;912.0 13.0 109613;1495.0 80.0 109614;1926.0 112.0 109615;5147.0 319.0 109617;359.0 9.0 109618;13226.0 457.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 855;109596 927;109597 906;109598 885;109599 827;109600 883;109601 854;109602 849;109603 845;109476 863;109605 841;109606 841;109608 873;109609 818;109610 902;109611 883;109612 853;109613 901;109614 939;109615 852;109617 935;109618 792;109517 876
data,1241496300,825405.0;29723.0;829269.0;35229.0;778161.0;27989.0;831749.0;39404.0;1.17972107723;0.998831833127;1.31559579553,6302.0 302.0 109594;6811.0 329.0 109596;8562.0 439.0 109597;6709.0 342.0 109598;9428.0 473.0 109599;2973.0 91.0 109600;3242.0 130.0 109601;16228.0 1047.0 109602;2654.0 115.0 109603;22927.0 794.0 109476;15045.0 1024.0 109605;1927.0 56.0 109606;1589.0 54.0 109608;4957.0 265.0 109609;1362.0 51.0 109610;450.0 11.0 109611;2528.0 174.0 109612;921.0 13.0 109613;1508.0 82.0 109614;2046.0 118.0 109615;5164.0 321.0 109617;363.0 9.0 109618;13240.0 457.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 897;109596 870;109597 895;109598 918;109599 901;109600 903;109601 879;109602 872;109603 847;109476 879;109605 843;109606 873;109608 853;109609 898;109610 817;109611 824;109612 852;109613 900;109614 862;109615 863;109617 885;109618 822;109517 847
data,1241496600,826302.0;29754.0;830205.0;35273.0;779026.0;28032.0;832604.0;39460.0;1.17991439343;0.999299286329;1.31617013836,6321.0 302.0 109594;6848.0 331.0 109596;8576.0 440.0 109597;6722.0 342.0 109598;9441.0 473.0 109599;2991.0 91.0 109600;3260.0 130.0 109601;16352.0 1055.0 109602;2667.0 116.0 109603;22940.0 794.0 109476;15296.0 1036.0 109605;1943.0 56.0 109606;1596.0 54.0 109608;4970.0 265.0 109609;1371.0 51.0 109610;461.0 11.0 109611;2677.0 184.0 109612;933.0 13.0 109613;1526.0 84.0 109614;2158.0 123.0 109615;5193.0 323.0 109617;381.0 9.0 109618;13249.0 458.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 933;109596 855;109597 858;109598 842;109599 871;109600 902;109601 902;109602 870;109603 853;109476 898;109605 884;109606 863;109608 868;109609 889;109610 874;109611 868;109612 851;109613 814;109614 866;109615 852;109617 852;109618 901;109517 834
data,1241497200,827138.0;29785.0;831110.0;35321.0;779917.0;28065.0;833457.0;39502.0;1.18019793908;0.999302626128;1.31618293365,6337.0 303.0 109594;6898.0 334.0 109596;8601.0 441.0 109597;6738.0 343.0 109598;9466.0 475.0 109599;3003.0 91.0 109600;3271.0 130.0 109601;16484.0 1063.0 109602;2678.0 117.0 109603;22948.0 795.0 109476;15504.0 1045.0 109605;1956.0 56.0 109606;1611.0 55.0 109608;4976.0 265.0 109609;1383.0 51.0 109610;467.0 11.0 109611;2870.0 197.0 109612;940.0 13.0 109613;1553.0 88.0 109614;2220.0 124.0 109615;5219.0 324.0 109617;393.0 9.0 109618;13261.0 459.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 843;109596 819;109597 889;109598 905;109599 897;109600 873;109601 918;109602 878;109603 882;109476 829;109605 876;109606 824;109608 871;109609 883;109610 882;109611 874;109612 933;109613 852;109614 846;109615 870;109617 840;109618 892;109517 824
data,1241497500,828003.0;29821.0;831987.0;35364.0;780797.0;28098.0;834330.0;39554.0;1.18019711613;0.999187471084;1.31632235511,6353.0 303.0 109594;6934.0 334.0 109596;8621.0 443.0 109597;6748.0 343.0 109598;9489.0 477.0 109599;3019.0 91.0 109600;3282.0 130.0 109601;16603.0 1069.0 109602;2688.0 117.0 109603;22961.0 796.0 109476;15685.0 1057.0 109605;1973.0 56.0 109606;1624.0 55.0 109608;4991.0 267.0 109609;1395.0 51.0 109610;483.0 11.0 109611;3071.0 210.0 109612;956.0 15.0 109613;1590.0 90.0 109614;2263.0 125.0 109615;5241.0 324.0 109617;407.0 9.0 109618;13277.0 459.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 865;109596 881;109597 835;109598 891;109599 860;109600 868;109601 876;109602 837;109603 855;109476 867;109605 867;109606 943;109608 873;109609 865;109610 863;109611 863;109612 877;109613 871;109614 877;109615 889;109617 861;109618 870;109517 846
data,1241497800,828830.0;29849.0;832888.0;35417.0;781674.0;28143.0;835232.0;39598.0;1.18075785324;0.999724649218;1.31644222105,6364.0 304.0 109594;6961.0 334.0 109596;8634.0 444.0 109597;6762.0 343.0 109598;9516.0 478.0 109599;3030.0 92.0 109600;3287.0 131.0 109601;16681.0 1070.0 109602;2702.0 117.0 109603;22971.0 797.0 109476;15883.0 1070.0 109605;1984.0 57.0 109606;1633.0 55.0 109608;5002.0 267.0 109609;1409.0 51.0 109610;500.0 11.0 109611;3298.0 228.0 109612;969.0 16.0 109613;1678.0 97.0 109614;2337.0 130.0 109615;5256.0 324.0 109617;413.0 10.0 109618;13285.0 459.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 840;109596 870;109597 853;109598 895;109599 943;109600 897;109601 872;109602 823;109603 878;109476 849;109605 919;109606 849;109608 859;109609 864;109610 874;109611 836;109612 847;109613 806;109614 925;109615 904;109617 854;109618 883;109517 860
