data,1241736300,1069367.0;50147.0;1117930.0;41506.0;1126128.0;62060.0;1099341.0;41801.0,2443.0 90.0 109696 0.0000 0.0000 0.0000 0.0000 0.0000;1926.0 50.0 109697 0.0000 0.0000 0.0000 0.0000 0.0000;2402.0 123.0 109698 0.0000 0.0000 0.0000 0.0000 0.0000;3983.0 277.0 109699 0.0000 0.0000 0.0000 0.0000 0.0000;2400.0 118.0 109700 0.0000 0.0000 0.0000 0.0000 0.0000;1182.0 32.0 109701 0.0000 0.0000 0.0000 0.0000 0.0000;1461.0 24.0 109702 0.0000 0.0000 0.0000 0.0000 0.0000;3651.0 280.0 109703 0.0000 0.0000 0.0000 0.0000 0.0000;2713.0 251.0 109704 0.0000 0.0000 0.0000 0.0000 0.0000;788.0 22.0 109705 0.0000 0.0000 0.0000 0.0000 0.0000;601.0 16.0 109706 0.0000 0.0000 0.0000 0.0000 0.0000;21992.0 991.0 109635 0.0000 0.0000 0.0000 0.0000 0.0000;2287.0 73.0 109651 0.0000 0.0000 0.0000 0.0000 0.0000;11488.0 110.0 109660 0.0000 0.0000 0.0000 0.0000 0.0000;9496.0 211.0 109667 0.0000 0.0000 0.0000 0.0000 0.0000;3593.0 133.0 109673 0.0000 0.0000 0.0000 0.0000 0.0000;876.0 51.0 109675 0.0000 0.0000 0.0000 0.0000 0.0000;7154.0 266.0 109683 0.0000 0.0000 0.0000 0.0000 0.0000;4491.0 162.0 109689 0.0000 0.0000 0.0000 0.0000 0.0000;3364.0 154.0 109690 0.0000 0.0000 0.0000 0.0000 0.0000;15370.0 1730.0 109692 0.0000 0.0000 0.0000 0.0000 0.0000;2687.0 58.0 109693 0.0000 0.0000 0.0000 0.0000 0.0000,109696.0 15560;109697.0 15560;109698.0 15560;109699.0 15560;109700.0 15560;109701.0 15560;109702.0 15560;109703.0 15560;109704.0 15560;109705.0 15560;109706.0 15560;109635.0 15560;109651.0 15560;109660.0 15560;109667.0 15560;109673.0 15560;109675.0 15560;109683.0 15560;109689.0 15560;109690.0 15560;109692.0 15560;109693.0 15560,109696 715;109697 661;109698 673;109699 694;109700 740;109701 688;109702 742;109703 699;109704 718;109705 686;109706 709;109635 738;109651 699;109660 722;109667 703;109673 726;109675 739;109683 705;109689 714;109690 690;109692 716;109693 683
data,1241739300,1078629.0;50459.0;1127199.0;41869.0;1135383.0;62564.0;1108504.0;41909.0,2919.0 96.0 109696 0.0018 0.0173 0.0427 -0.0040 -0.0005;2290.0 59.0 109697 0.0082 0.0074 -0.0120 0.0487 0.0317;2708.0 126.0 109698 -0.0098 -0.0058 0.0153 0.0272 -0.0023;4239.0 283.0 109699 0.0173 0.0339 0.0344 0.0197 -0.0025;2851.0 130.0 109700 -0.0091 -0.0085 0.0234 0.0897 -0.0036;1493.0 38.0 109701 0.0119 0.0687 0.0104 0.0390 -0.0070;1954.0 28.0 109702 0.0017 -0.0100 0.0018 0.0461 -0.0000;4298.0 331.0 109703 -0.0476 0.1304 0.0514 0.1413 0.1996;3046.0 268.0 109704 -0.0208 0.0989 0.0460 0.0940 -0.0033;1004.0 27.0 109705 0.0019 0.0606 0.0208 0.0183 0.0038;1010.0 34.0 109706 0.0510 -0.0015 0.0726 -0.0082 0.0236;22407.0 999.0 109635 0.0289 0.0044 -0.0312 0.0677 0.0067;2607.0 82.0 109651 -0.0115 0.0235 0.0170 0.0666 -0.0005;12197.0 112.0 109660 0.0114 -0.0021 -0.0032 0.0020 -0.0002;9840.0 217.0 109667 -0.0053 0.0733 0.0201 0.0434 -0.0037;4018.0 156.0 109673 -0.0573 0.0053 0.0281 0.1185 -0.0089;1305.0 70.0 109675 0.0146 -0.0421 0.0673 0.0757 -0.0014;7467.0 279.0 109683 0.0435 0.1111 0.0351 0.0218 -0.0391;4986.0 175.0 109689 0.0101 -0.0115 0.0374 0.0449 -0.0205;3774.0 168.0 109690 0.0262 0.0899 0.0258 0.0522 -0.0304;16146.0 1793.0 109692 0.0123 0.0096 0.1072 0.1080 0.0465;3051.0 63.0 109693 -0.0190 0.1189 0.0066 0.0276 -0.0113,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 880;109697 964;109698 877;109699 904;109700 947;109701 880;109702 902;109703 952;109704 907;109705 963;109706 917;109635 933;109651 933;109660 852;109667 854;109673 923;109675 917;109683 890;109689 921;109690 932;109692 885;109693 867
data,1241739600,1079506.0;50483.0;1128069.0;41902.0;1136286.0;62611.0;1109380.0;41921.0,2925.0 97.0 109696 0.0111 0.0161 0.0407 -0.0045 -0.0007;2290.0 59.0 109697 0.0082 0.0074 -0.0120 0.0487 0.0317;2708.0 126.0 109698 -0.0098 -0.0058 0.0153 0.0272 -0.0023;4288.0 284.0 109699 0.0173 0.0324 0.0322 0.0212 -0.0024;2851.0 130.0 109700 -0.0091 -0.0085 0.0234 0.0897 -0.0036;1578.0 38.0 109701 0.0119 0.0687 0.0104 0.0390 -0.0070;1971.0 29.0 109702 0.0028 -0.0089 0.0021 0.0395 -0.0004;4320.0 334.0 109703 -0.0432 0.0993 0.0580 0.1352 0.2224;3097.0 271.0 109704 -0.0209 0.0573 0.0617 0.0900 -0.0030;1023.0 27.0 109705 0.0019 0.0606 0.0208 0.0183 0.0038;1047.0 35.0 109706 0.0391 0.0006 0.0762 -0.0072 0.0236;22452.0 1002.0 109635 0.0149 0.0136 0.0422 0.0455 0.0070;2607.0 82.0 109651 -0.0115 0.0235 0.0170 0.0666 -0.0005;12268.0 112.0 109660 0.0114 -0.0021 -0.0032 0.0020 -0.0002;10105.0 217.0 109667 -0.0053 0.0733 0.0201 0.0434 -0.0037;4018.0 156.0 109673 -0.0573 0.0053 0.0281 0.1185 -0.0089;1372.0 75.0 109675 0.0113 -0.0400 0.0756 0.0787 -0.0020;7493.0 280.0 109683 0.0392 0.1120 0.0325 0.0257 -0.0345;4986.0 175.0 109689 0.0101 -0.0115 0.0374 0.0449 -0.0205;3782.0 169.0 109690 0.0343 0.0881 0.0264 0.0413 -0.0276;16255.0 1797.0 109692 0.0030 0.0165 0.0996 0.1065 0.0457;3051.0 63.0 109693 -0.0190 0.1189 0.0066 0.0276 -0.0113,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 925;109697 925;109698 909;109699 865;109700 931;109701 915;109702 877;109703 859;109704 946;109705 937;109706 922;109635 872;109651 951;109660 876;109667 918;109673 881;109675 903;109683 928;109689 956;109690 915;109692 881;109693 908
data,1241739900,1080423.0;50525.0;1128998.0;41935.0;1137206.0;62657.0;1110285.0;41931.0,2998.0 103.0 109696 -0.0074 0.0076 0.0388 0.0778 -0.0021;2290.0 59.0 109697 0.0082 0.0074 -0.0120 0.0487 0.0317;2743.0 127.0 109698 -0.0152 0.0190 0.0152 0.0355 -0.0026;4307.0 285.0 109699 0.0142 0.0335 0.0417 0.0200 -0.0026;2881.0 133.0 109700 -0.0156 -0.0043 0.0201 0.0981 -0.0038;1598.0 40.0 109701 0.0057 0.0965 0.0114 0.0366 -0.0022;1985.0 29.0 109702 0.0028 -0.0089 0.0021 0.0395 -0.0004;4385.0 338.0 109703 -0.0477 0.1127 0.0565 0.1313 0.1886;3237.0 283.0 109704 -0.0305 0.0613 0.0920 0.0886 -0.0055;1070.0 28.0 109705 0.0058 0.0581 0.0206 0.0205 0.0033;1048.0 35.0 109706 0.0391 0.0006 0.0762 -0.0072 0.0236;22461.0 1002.0 109635 0.0149 0.0136 0.0422 0.0455 0.0070;2607.0 82.0 109651 -0.0115 0.0235 0.0170 0.0666 -0.0005;12311.0 113.0 109660 0.0093 -0.0023 0.0054 0.0044 -0.0008;10142.0 218.0 109667 -0.0114 0.0042 0.0200 0.0462 -0.0052;4056.0 157.0 109673 -0.0451 0.0032 0.0260 0.1203 -0.0088;1436.0 79.0 109675 -0.0017 0.0326 0.0669 0.0843 -0.0020;7539.0 280.0 109683 0.0392 0.1120 0.0325 0.0257 -0.0345;5017.0 176.0 109689 0.0091 -0.0150 0.0320 0.0454 0.1434;3930.0 170.0 109690 0.0156 0.0743 0.0290 0.0397 -0.0037;16297.0 1799.0 109692 0.0070 0.0177 0.0987 0.1034 0.0452;3066.0 64.0 109693 -0.0167 0.1100 0.0068 0.0240 -0.0105,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 972;109697 878;109698 952;109699 934;109700 909;109701 878;109702 915;109703 956;109704 890;109705 934;109706 904;109635 855;109651 877;109660 905;109667 905;109673 901;109675 917;109683 904;109689 876;109690 930;109692 916;109693 892
data,1241740200,1081319.0;50570.0;1129941.0;41962.0;1138110.0;62708.0;1111219.0;41942.0,2999.0 103.0 109696 -0.0074 0.0076 0.0388 0.0778 -0.0021;2305.0 59.0 109697 0.0082 0.0074 -0.0120 0.0487 0.0317;2743.0 127.0 109698 -0.0152 0.0190 0.0152 0.0355 -0.0026;4310.0 285.0 109699 0.0142 0.0335 0.0417 0.0200 -0.0026;2901.0 134.0 109700 -0.0174 -0.0022 0.0302 0.0961 -0.0039;1668.0 41.0 109701 0.0037 0.0972 0.0135 0.0371 -0.0022;2049.0 29.0 109702 0.0028 -0.0089 0.0021 0.0395 -0.0004;4465.0 350.0 109703 -0.0543 0.1690 0.0585 0.1254 0.1838;3323.0 293.0 109704 -0.0368 0.0330 0.0812 0.1171 -0.0082;1192.0 36.0 109705 0.0004 0.0491 0.0159 0.0658 0.0020;1050.0 35.0 109706 0.0391 0.0006 0.0762 -0.0072 0.0236;22473.0 1003.0 109635 0.0228 0.0110 0.0425 0.0419 0.0069;2635.0 83.0 109651 -0.0012 0.0200 0.0161 0.0689 -0.0010;12311.0 113.0 109660 0.0093 -0.0023 0.0054 0.0044 -0.0008;10142.0 218.0 109667 -0.0114 0.0042 0.0200 0.0462 -0.0052;4100.0 158.0 109673 -0.0430 0.0049 0.0268 0.1151 -0.0078;1441.0 80.0 109675 -0.0050 0.0358 0.0769 0.0825 -0.0021;7699.0 280.0 109683 0.0392 0.1120 0.0325 0.0257 -0.0345;5106.0 176.0 109689 0.0091 -0.0150 0.0320 0.0454 0.1434;3930.0 170.0 109690 0.0156 0.0743 0.0290 0.0397 -0.0037;16392.0 1808.0 109692 0.0142 0.0138 0.0974 0.1042 0.0444;3066.0 64.0 109693 -0.0167 0.1100 0.0068 0.0240 -0.0105,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 881;109697 901;109698 926;109699 893;109700 893;109701 922;109702 888;109703 916;109704 937;109705 883;109706 931;109635 915;109651 917;109660 934;109667 868;109673 916;109675 930;109683 919;109689 892;109690 944;109692 869;109693 925
data,1241740500,1082181.0;50613.0;1130829.0;41998.0;1138957.0;62751.0;1112122.0;41952.0,3023.0 103.0 109696 -0.0074 0.0076 0.0388 0.0778 -0.0021;2370.0 60.0 109697 0.0045 0.0063 -0.0105 0.0504 0.0319;2743.0 127.0 109698 -0.0152 0.0190 0.0152 0.0355 -0.0026;4326.0 286.0 109699 0.0116 0.0341 0.0466 0.0202 -0.0027;2907.0 134.0 109700 -0.0174 -0.0022 0.0302 0.0961 -0.0039;1706.0 42.0 109701 -0.0026 0.0850 0.0140 0.0391 -0.0021;2066.0 30.0 109702 0.0027 -0.0088 0.0022 0.0391 0.0100;4523.0 351.0 109703 -0.0550 0.1650 0.0595 0.1246 0.1593;3443.0 304.0 109704 -0.0505 0.0270 0.0824 0.1250 -0.0100;1192.0 36.0 109705 0.0004 0.0491 0.0159 0.0658 0.0020;1072.0 37.0 109706 0.0408 0.0011 0.0811 -0.0111 0.0237;22526.0 1007.0 109635 0.0550 0.0002 0.0339 0.0402 0.0063;2676.0 84.0 109651 -0.0039 0.0203 0.0166 0.0683 -0.0007;12311.0 113.0 109660 0.0093 -0.0023 0.0054 0.0044 -0.0008;10172.0 218.0 109667 -0.0114 0.0042 0.0200 0.0462 -0.0052;4127.0 158.0 109673 -0.0430 0.0049 0.0268 0.1151 -0.0078;1562.0 90.0 109675 -0.0053 0.0370 0.0864 0.0806 -0.0027;7719.0 281.0 109683 0.0019 0.0914 0.0364 0.0347 -0.0176;5193.0 177.0 109689 0.0097 -0.0078 0.0195 0.0466 0.0944;3945.0 171.0 109690 0.0112 0.0971 0.0304 0.0358 -0.0037;16494.0 1815.0 109692 0.0059 0.0168 0.0919 0.1160 0.0434;3066.0 64.0 109693 -0.0167 0.1100 0.0068 0.0240 -0.0105,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 941;109697 893;109698 943;109699 923;109700 913;109701 926;109702 929;109703 901;109704 891;109705 913;109706 907;109635 914;109651 874;109660 903;109667 893;109673 915;109675 957;109683 980;109689 873;109690 863;109692 854;109693 894
data,1241740800,1083104.0;50647.0;1131670.0;42021.0;1139893.0;62782.0;1112979.0;41963.0,3024.0 104.0 109696 -0.0068 0.0089 0.0393 0.0698 -0.0020;2370.0 60.0 109697 0.0045 0.0063 -0.0105 0.0504 0.0319;2776.0 128.0 109698 -0.0160 0.0187 0.0151 0.0362 0.0277;4360.0 287.0 109699 0.0176 0.0336 0.0435 0.0202 -0.0029;3034.0 141.0 109700 0.0129 -0.0139 0.0385 0.0893 -0.0039;1708.0 42.0 109701 -0.0026 0.0850 0.0140 0.0391 -0.0021;2066.0 30.0 109702 0.0027 -0.0088 0.0022 0.0391 0.0100;4596.0 356.0 109703 -0.0413 0.1139 0.0594 0.1191 0.1577;3515.0 306.0 109704 -0.0400 0.0278 0.0813 0.1160 -0.0101;1192.0 36.0 109705 0.0004 0.0491 0.0159 0.0658 0.0020;1170.0 38.0 109706 0.0398 0.0007 0.0678 -0.0062 0.0238;22616.0 1010.0 109635 0.0376 0.0019 0.0359 0.0518 0.0064;2676.0 84.0 109651 -0.0039 0.0203 0.0166 0.0683 -0.0007;12311.0 113.0 109660 0.0093 -0.0023 0.0054 0.0044 -0.0008;10184.0 219.0 109667 -0.0114 0.0048 0.0199 0.0457 0.0223;4205.0 160.0 109673 -0.0327 0.0106 0.0137 0.1010 -0.0058;1573.0 91.0 109675 -0.0084 0.0653 0.0872 0.0784 -0.0026;7764.0 282.0 109683 0.0023 0.0909 0.0312 0.0355 -0.0174;5193.0 177.0 109689 0.0097 -0.0078 0.0195 0.0466 0.0944;3967.0 171.0 109690 0.0112 0.0971 0.0304 0.0358 -0.0037;16653.0 1822.0 109692 0.0213 0.0165 0.0902 0.0972 0.0423;3132.0 65.0 109693 -0.0228 0.1408 0.0076 0.0211 -0.0115,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 918;109697 923;109698 920;109699 935;109700 880;109701 829;109702 877;109703 951;109704 859;109705 933;109706 956;109635 928;109651 919;109660 857;109667 862;109673 896;109675 920;109683 956;109689 910;109690 952;109692 956;109693 863
data,1241741100,1084033.0;50686.0;1132587.0;42050.0;1140821.0;62840.0;1113852.0;41977.0,3024.0 104.0 109696 -0.0068 0.0089 0.0393 0.0698 -0.0020;2374.0 60.0 109697 0.0045 0.0063 -0.0105 0.0504 0.0319;2834.0 133.0 109698 -0.0220 0.0171 0.0117 0.0722 0.0262;4385.0 287.0 109699 0.0176 0.0336 0.0435 0.0202 -0.0029;3093.0 145.0 109700 0.0054 -0.0181 0.0339 0.0982 -0.0040;1772.0 42.0 109701 -0.0026 0.0850 0.0140 0.0391 -0.0021;2066.0 30.0 109702 0.0027 -0.0088 0.0022 0.0391 0.0100;4706.0 359.0 109703 -0.0239 0.0783 0.0475 0.1180 0.1402;3588.0 312.0 109704 -0.0253 0.0285 0.0817 0.1085 0.0283;1221.0 37.0 109705 -0.0010 0.0498 0.0233 0.0648 0.0019;1172.0 39.0 109706 0.0322 -0.0006 0.0683 0.0059 0.0236;22687.0 1011.0 109635 0.0283 0.0057 0.0358 0.0535 0.0065;2688.0 84.0 109651 -0.0039 0.0203 0.0166 0.0683 -0.0007;12376.0 113.0 109660 0.0093 -0.0023 0.0054 0.0044 -0.0008;10193.0 220.0 109667 -0.0139 0.0038 0.0186 0.0539 0.0221;4205.0 160.0 109673 -0.0327 0.0106 0.0137 0.1010 -0.0058;1645.0 95.0 109675 -0.0076 0.0380 0.0870 0.0787 -0.0026;7779.0 283.0 109683 0.0013 0.0936 0.0316 0.0347 -0.0189;5193.0 177.0 109689 0.0097 -0.0078 0.0195 0.0466 0.0944;3985.0 172.0 109690 0.0173 0.0648 0.0300 0.0340 -0.0035;16885.0 1832.0 109692 0.0209 0.0310 0.0857 0.0959 0.0410;3143.0 66.0 109693 -0.0195 0.0820 0.0079 0.0171 -0.0101,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 950;109697 890;109698 914;109699 905;109700 969;109701 899;109702 927;109703 938;109704 920;109705 864;109706 913;109635 929;109651 897;109660 873;109667 896;109673 917;109675 819;109683 916;109689 888;109690 904;109692 920;109693 952
data,1241741400,1084944.0;50733.0;1133508.0;42085.0;1141724.0;62891.0;1114718.0;41993.0,3024.0 104.0 109696 -0.0068 0.0089 0.0393 0.0698 -0.0020;2447.0 60.0 109697 0.0045 0.0063 -0.0105 0.0504 0.0319;2834.0 133.0 109698 -0.0220 0.0171 0.0117 0.0722 0.0262;4452.0 288.0 109699 0.0120 0.0347 0.0320 0.0233 -0.0026;3132.0 147.0 109700 0.0003 0.0091 0.0332 0.0986 -0.0041;1834.0 44.0 109701 -0.0095 0.0536 0.0133 0.0546 -0.0022;2066.0 30.0 109702 0.0027 -0.0088 0.0022 0.0391 0.0100;5006.0 383.0 109703 0.0311 0.0659 0.0399 0.1156 0.1287;3671.0 319.0 109704 -0.0333 0.0263 0.0840 0.1127 0.0248;1221.0 37.0 109705 -0.0010 0.0498 0.0233 0.0648 0.0019;1190.0 39.0 109706 0.0322 -0.0006 0.0683 0.0059 0.0236;22701.0 1012.0 109635 0.0282 0.0058 0.0361 0.0526 0.0066;2690.0 85.0 109651 -0.0046 0.0238 0.0161 0.0694 -0.0011;12450.0 113.0 109660 0.0093 -0.0023 0.0054 0.0044 -0.0008;10218.0 222.0 109667 -0.0189 0.0020 0.0165 0.0705 0.0218;4205.0 160.0 109673 -0.0327 0.0106 0.0137 0.1010 -0.0058;1688.0 97.0 109675 -0.0011 0.0401 0.0861 0.0692 -0.0021;7828.0 284.0 109683 0.0005 0.1002 0.0320 0.0322 -0.0216;5193.0 177.0 109689 0.0097 -0.0078 0.0195 0.0466 0.0944;3987.0 172.0 109690 0.0173 0.0648 0.0300 0.0340 -0.0035;16945.0 1836.0 109692 0.0159 0.0579 0.0862 0.0935 0.0412;3143.0 66.0 109693 -0.0195 0.0820 0.0079 0.0171 -0.0101,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 905;109697 898;109698 916;109699 961;109700 908;109701 891;109702 942;109703 900;109704 907;109705 878;109706 870;109635 893;109651 938;109660 866;109667 930;109673 864;109675 941;109683 990;109689 898;109690 896;109692 906;109693 902
data,1241741700,1085871.0;50774.0;1134379.0;42115.0;1142654.0;62943.0;1115631.0;42001.0,3024.0 104.0 109696 -0.0068 0.0089 0.0393 0.0698 -0.0020;2509.0 61.0 109697 0.0063 0.0059 0.0007 0.0488 0.0321;2870.0 134.0 109698 -0.0264 0.0512 0.0123 0.0720 0.0262;4452.0 288.0 109699 0.0120 0.0347 0.0320 0.0233 -0.0026;3146.0 148.0 109700 0.0008 0.0194 0.0338 0.0959 -0.0041;1834.0 44.0 109701 -0.0095 0.0536 0.0133 0.0546 -0.0022;2066.0 30.0 109702 0.0027 -0.0088 0.0022 0.0391 0.0100;5262.0 398.0 109703 0.0394 0.0639 0.0398 0.1101 0.1256;3916.0 339.0 109704 -0.0416 0.0229 0.0925 0.1162 0.0203;1221.0 37.0 109705 -0.0010 0.0498 0.0233 0.0648 0.0019;1234.0 40.0 109706 0.0255 0.0003 0.0682 0.0086 0.0237;22701.0 1012.0 109635 0.0282 0.0058 0.0361 0.0526 0.0066;2712.0 85.0 109651 -0.0046 0.0238 0.0161 0.0694 -0.0011;12530.0 113.0 109660 0.0093 -0.0023 0.0054 0.0044 -0.0008;10255.0 223.0 109667 -0.0142 0.0034 0.0182 0.0553 0.0219;4205.0 160.0 109673 -0.0327 0.0106 0.0137 0.1010 -0.0058;1733.0 97.0 109675 -0.0011 0.0401 0.0861 0.0692 -0.0021;7889.0 285.0 109683 0.0070 0.0386 0.0294 0.0447 -0.0149;5193.0 177.0 109689 0.0097 -0.0078 0.0195 0.0466 0.0944;3996.0 172.0 109690 0.0173 0.0648 0.0300 0.0340 -0.0035;16960.0 1836.0 109692 0.0159 0.0579 0.0862 0.0935 0.0412;3144.0 66.0 109693 -0.0195 0.0820 0.0079 0.0171 -0.0101,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 892;109697 891;109698 947;109699 866;109700 911;109701 923;109702 960;109703 921;109704 905;109705 888;109706 879;109635 907;109651 917;109660 913;109667 878;109673 919;109675 908;109683 917;109689 902;109690 913;109692 939;109693 904
data,1241742000,1086780.0;50812.0;1135242.0;42155.0;1143585.0;62996.0;1116558.0;42016.0,3086.0 105.0 109696 -0.0059 0.0085 0.0282 0.0764 -0.0020;2520.0 62.0 109697 0.0062 0.0272 0.0008 0.0467 0.0319;2898.0 135.0 109698 -0.0225 0.0261 0.0123 0.0682 0.0262;4456.0 288.0 109699 0.0120 0.0347 0.0320 0.0233 -0.0026;3252.0 152.0 109700 -0.0041 0.0520 0.0329 0.0923 -0.0041;1834.0 44.0 109701 -0.0095 0.0536 0.0133 0.0546 -0.0022;2079.0 30.0 109702 0.0027 -0.0088 0.0022 0.0391 0.0100;5410.0 407.0 109703 0.0340 0.0669 0.0364 0.1114 0.1277;4023.0 346.0 109704 -0.0382 0.0155 0.0767 0.1163 0.0199;1285.0 40.0 109705 0.0144 0.0418 0.0224 0.0647 0.0026;1258.0 41.0 109706 0.0250 0.0006 0.0678 0.0079 0.0238;22714.0 1012.0 109635 0.0282 0.0058 0.0361 0.0526 0.0066;2755.0 87.0 109651 -0.0084 0.0224 0.0243 0.0726 -0.0032;12563.0 114.0 109660 0.0089 -0.0023 0.0056 0.0049 0.0036;10255.0 223.0 109667 -0.0142 0.0034 0.0182 0.0553 0.0219;4206.0 160.0 109673 -0.0327 0.0106 0.0137 0.1010 -0.0058;1818.0 101.0 109675 -0.0054 0.0507 0.0790 0.0696 -0.0022;7889.0 285.0 109683 0.0070 0.0386 0.0294 0.0447 -0.0149;5193.0 177.0 109689 0.0097 -0.0078 0.0195 0.0466 0.0944;4047.0 174.0 109690 0.0108 0.0606 0.0289 0.0438 -0.0035;17038.0 1838.0 109692 0.0218 0.0546 0.0757 0.0911 0.0409;3182.0 66.0 109693 -0.0195 0.0820 0.0079 0.0171 -0.0101,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 924;109697 960;109698 959;109699 848;109700 848;109701 940;109702 888;109703 896;109704 950;109705 913;109706 911;109635 897;109651 889;109660 927;109667 890;109673 891;109675 889;109683 894;109689 940;109690 934;109692 936;109693 876
