
New Run at  01/16/2015 11:44:48
, Time, UCBLearnAccesses; UCBClicks; randomLearnAccesses; randomClicks; greedyLearnAccesses; greedyClicks; exp3LearnAccess; exp3Clicks, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241447100,240067.0;10291.0;247989.0;7563.0;247809.0;9746.0;240752.0;8158.0,4155.0 36.0 109536 0.0107 0.0128 0.0070 0.0177 0.0043;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;8249.0 349.0 109574 -0.0440 0.0818 0.0105 0.0857 0.0042;6170.0 200.0 109575 -0.0041 0.0444 0.0288 0.0508 0.0045;12094.0 728.0 109576 -0.0695 0.0129 0.0525 0.1253 0.0125;8467.0 334.0 109577 0.0313 0.0276 0.0201 0.0787 -0.0008;4059.0 76.0 109578 0.0288 0.0203 0.0110 0.0344 0.0018;6075.0 163.0 109580 -0.0350 0.0282 0.0635 0.0603 0.0101;7442.0 314.0 109581 0.0011 0.0730 -0.0037 0.0896 -0.0006;29778.0 2008.0 109582 -0.0180 0.0140 0.1023 0.1032 -0.0049;5139.0 135.0 109517 0.0129 0.0356 0.0245 0.0669 0.0019;11330.0 504.0 109584 -0.0024 0.0495 0.0213 0.0378 0.0094;10798.0 591.0 109585 -0.0021 0.0664 0.0105 0.0480 -0.0015;3659.0 39.0 109586 0.0120 -0.0113 -0.0061 0.0492 0.0014;4155.0 92.0 109588 0.0436 0.0118 -0.0076 0.0511 0.0041;5676.0 327.0 109591 0.0363 0.0235 0.0524 0.1054 0.0034;4203.0 204.0 109592 0.0511 0.0505 0.0192 0.0861 -0.0002;2300.0 65.0 109593 0.0220 0.0131 0.0357 0.0792 0.0097;189.0 13.0 109594 -0.0718 0.0078 -0.0207 0.3348 0.0030;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067;4888.0 99.0 109524 -0.0018 0.0126 0.0470 0.0330 0.0145,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000;109594.0 8787,109536 978;109476 1008;109574 995;109575 982;109576 812;109577 933;109578 980;109580 1047;109581 1045;109582 1022;109517 1032;109584 991;109585 1061;109586 1039;109588 997;109591 958;109592 1026;109593 968;109594 189;109583 992;109524 945
data,1241447400,240570.0;10312.0;248964.0;7591.0;248716.0;9790.0;241742.0;8202.0,4155.0 36.0 109536 0.0107 0.0128 0.0070 0.0177 0.0043;11330.0 504.0 109584 -0.0024 0.0495 0.0213 0.0378 0.0094;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;8249.0 349.0 109574 -0.0440 0.0818 0.0105 0.0857 0.0042;6170.0 200.0 109575 -0.0041 0.0444 0.0288 0.0508 0.0045;12094.0 728.0 109576 -0.0695 0.0129 0.0525 0.1253 0.0125;8467.0 334.0 109577 0.0313 0.0276 0.0201 0.0787 -0.0008;5139.0 135.0 109517 0.0129 0.0356 0.0245 0.0669 0.0019;6075.0 163.0 109580 -0.0350 0.0282 0.0635 0.0603 0.0101;7442.0 314.0 109581 0.0011 0.0730 -0.0037 0.0896 -0.0006;29805.0 2008.0 109582 -0.0180 0.0140 0.1023 0.1032 -0.0049;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067;2300.0 65.0 109593 0.0220 0.0131 0.0357 0.0792 0.0097;10799.0 591.0 109585 -0.0021 0.0664 0.0105 0.0480 -0.0015;3659.0 39.0 109586 0.0120 -0.0113 -0.0061 0.0492 0.0014;4156.0 92.0 109588 0.0436 0.0118 -0.0076 0.0511 0.0041;5676.0 327.0 109591 0.0363 0.0235 0.0524 0.1054 0.0034;4203.0 204.0 109592 0.0511 0.0505 0.0192 0.0861 -0.0002;4890.0 99.0 109524 -0.0018 0.0126 0.0470 0.0330 0.0145;661.0 34.0 109594 -0.0450 0.0366 0.0195 0.1780 0.0122;4059.0 76.0 109578 0.0288 0.0203 0.0110 0.0344 0.0018,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 15640;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000;109594.0 20000,109536 946;109584 1030;109476 1036;109574 938;109575 1000;109576 486;109577 969;109517 994;109580 1025;109581 1065;109582 998;109583 939;109593 1015;109585 998;109586 981;109588 1041;109591 1031;109592 990;109524 1010;109594 494;109578 1014
data,1241447400,241564.0;10375.0;249975.0;7626.0;249752.0;9841.0;242709.0;8238.0,4155.0 36.0 109536 0.0107 0.0128 0.0070 0.0177 0.0043;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;2300.0 65.0 109593 0.0220 0.0131 0.0357 0.0792 0.0097;8262.0 350.0 109574 -0.0435 0.0808 0.0104 0.0857 0.0042;6170.0 200.0 109575 -0.0041 0.0444 0.0288 0.0508 0.0045;8467.0 334.0 109577 0.0313 0.0276 0.0201 0.0787 -0.0008;4069.0 76.0 109578 0.0288 0.0203 0.0110 0.0344 0.0018;7442.0 314.0 109581 0.0011 0.0730 -0.0037 0.0896 -0.0006;5148.0 136.0 109517 0.0128 0.0412 0.0247 0.0657 0.0017;6075.0 163.0 109580 -0.0350 0.0282 0.0635 0.0603 0.0101;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067;11330.0 504.0 109584 -0.0024 0.0495 0.0213 0.0378 0.0094;10814.0 591.0 109585 -0.0021 0.0664 0.0105 0.0480 -0.0015;3659.0 39.0 109586 0.0120 -0.0113 -0.0061 0.0492 0.0014;4158.0 92.0 109588 0.0436 0.0118 -0.0076 0.0511 0.0041;29892.0 2015.0 109582 -0.0200 0.0144 0.1018 0.1037 -0.0048;5677.0 327.0 109591 0.0363 0.0235 0.0524 0.1054 0.0034;4213.0 204.0 109592 0.0511 0.0505 0.0192 0.0861 -0.0002;4905.0 99.0 109524 -0.0018 0.0126 0.0470 0.0330 0.0145;1493.0 88.0 109594 -0.0191 0.0158 0.0388 0.1636 0.0169,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000;109594.0 20000,109536 965;109476 1074;109593 928;109574 1026;109575 975;109577 975;109578 977;109581 1001;109517 1039;109580 944;109583 1032;109584 1027;109585 1026;109586 1001;109588 1012;109582 1040;109591 1015;109592 967;109524 993;109594 983
data,1241447700,242577.0;10435.0;250946.0;7661.0;250725.0;9890.0;243651.0;8278.0,4155.0 36.0 109536 0.0107 0.0128 0.0070 0.0177 0.0043;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;2308.0 65.0 109593 0.0220 0.0131 0.0357 0.0792 0.0097;8274.0 351.0 109574 -0.0446 0.0832 0.0106 0.0853 0.0042;6170.0 200.0 109575 -0.0041 0.0444 0.0288 0.0508 0.0045;8472.0 334.0 109577 0.0313 0.0276 0.0201 0.0787 -0.0008;4080.0 76.0 109578 0.0288 0.0203 0.0110 0.0344 0.0018;7443.0 314.0 109581 0.0011 0.0730 -0.0037 0.0896 -0.0006;5169.0 136.0 109517 0.0128 0.0412 0.0247 0.0657 0.0017;30084.0 2031.0 109582 -0.0233 0.0151 0.1025 0.1042 -0.0048;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067;11330.0 504.0 109584 -0.0024 0.0495 0.0213 0.0378 0.0094;10831.0 591.0 109585 -0.0021 0.0664 0.0105 0.0480 -0.0015;3659.0 39.0 109586 0.0120 -0.0113 -0.0061 0.0492 0.0014;4925.0 100.0 109524 0.0007 0.0121 0.0456 0.0332 0.0145;5682.0 327.0 109591 0.0363 0.0235 0.0524 0.1054 0.0034;4263.0 205.0 109592 0.0448 0.0508 0.0203 0.0877 -0.0001;4164.0 92.0 109588 0.0436 0.0118 -0.0076 0.0511 0.0041;2157.0 129.0 109594 -0.0166 0.0325 0.0346 0.1528 0.0136;6076.0 163.0 109580 -0.0350 0.0282 0.0635 0.0603 0.0101,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000;109594.0 20000,109536 1025;109476 1016;109593 983;109574 1052;109575 1006;109577 1050;109578 1007;109581 977;109517 1025;109582 984;109583 1009;109584 1004;109585 964;109586 963;109524 987;109591 1041;109592 942;109588 934;109594 1018;109580 1013
data,1241448000,243630.0;10497.0;251981.0;7697.0;251744.0;9945.0;244606.0;8328.0,4155.0 36.0 109536 0.0107 0.0128 0.0070 0.0177 0.0043;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;8305.0 356.0 109574 -0.0477 0.0881 0.0108 0.0850 0.0049;6170.0 200.0 109575 -0.0041 0.0444 0.0288 0.0508 0.0045;8521.0 338.0 109577 0.0368 0.0261 0.0193 0.0767 -0.0008;4104.0 76.0 109578 0.0288 0.0203 0.0110 0.0344 0.0018;6078.0 163.0 109580 -0.0350 0.0282 0.0635 0.0603 0.0101;7450.0 314.0 109581 0.0011 0.0730 -0.0037 0.0896 -0.0006;30300.0 2046.0 109582 -0.0236 0.0148 0.1003 0.1053 -0.0050;5175.0 137.0 109517 0.0135 0.0389 0.0245 0.0662 0.0017;11330.0 504.0 109584 -0.0024 0.0495 0.0213 0.0378 0.0094;10864.0 591.0 109585 -0.0021 0.0664 0.0105 0.0480 -0.0015;3659.0 39.0 109586 0.0120 -0.0113 -0.0061 0.0492 0.0014;4177.0 92.0 109588 0.0436 0.0118 -0.0076 0.0511 0.0041;5703.0 327.0 109591 0.0363 0.0235 0.0524 0.1054 0.0034;4263.0 205.0 109592 0.0448 0.0508 0.0203 0.0877 -0.0001;2339.0 65.0 109593 0.0220 0.0131 0.0357 0.0792 0.0097;2777.0 166.0 109594 -0.0162 0.0302 0.0333 0.1480 0.0123;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067;4925.0 100.0 109524 0.0007 0.0121 0.0456 0.0332 0.0145,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000;109594.0 20000,109536 1018;109476 950;109574 997;109575 985;109577 1009;109578 965;109580 1000;109581 967;109582 1025;109517 1043;109584 1045;109585 1003;109586 967;109588 982;109591 1028;109592 955;109593 1002;109594 1032;109583 1039;109524 988
data,1241448300,244631.0;10569.0;252945.0;7733.0;252756.0;9997.0;245552.0;8371.0,4155.0 36.0 109536 0.0107 0.0128 0.0070 0.0177 0.0043;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;2359.0 66.0 109593 0.0179 0.0125 0.0362 0.0786 0.0098;8340.0 357.0 109574 -0.0464 0.0870 0.0107 0.0849 0.0048;6173.0 200.0 109575 -0.0041 0.0444 0.0288 0.0508 0.0045;8617.0 345.0 109577 0.0413 0.0225 0.0185 0.0784 -0.0009;4131.0 76.0 109578 0.0288 0.0203 0.0110 0.0344 0.0018;6093.0 163.0 109580 -0.0350 0.0282 0.0635 0.0603 0.0101;5175.0 137.0 109517 0.0135 0.0389 0.0245 0.0662 0.0017;30499.0 2069.0 109582 -0.0274 0.0155 0.1020 0.1060 -0.0053;7463.0 314.0 109581 0.0011 0.0730 -0.0037 0.0896 -0.0006;11330.0 504.0 109584 -0.0024 0.0495 0.0213 0.0378 0.0094;10879.0 592.0 109585 -0.0066 0.0672 0.0107 0.0478 -0.0014;3659.0 39.0 109586 0.0120 -0.0113 -0.0061 0.0492 0.0014;4195.0 92.0 109588 0.0436 0.0118 -0.0076 0.0511 0.0041;5724.0 328.0 109591 0.0356 0.0236 0.0512 0.1058 0.0033;4264.0 205.0 109592 0.0448 0.0508 0.0203 0.0877 -0.0001;4925.0 100.0 109524 0.0007 0.0121 0.0456 0.0332 0.0145;3315.0 204.0 109594 -0.0161 0.0358 0.0320 0.1477 0.0126;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000;109594.0 20000,109536 1038;109476 994;109593 962;109574 968;109575 988;109577 1039;109578 1000;109580 1010;109517 975;109582 1034;109581 952;109584 985;109585 1008;109586 1037;109588 1010;109591 975;109592 946;109524 1033;109594 1053;109583 993
data,1241448600,245678.0;10645.0;253988.0;7766.0;253818.0;10063.0;246548.0;8408.0,4157.0 36.0 109536 0.0107 0.0128 0.0070 0.0177 0.0043;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;2359.0 66.0 109593 0.0179 0.0125 0.0362 0.0786 0.0098;8352.0 358.0 109574 -0.0467 0.0845 0.0106 0.0855 0.0049;6194.0 201.0 109575 -0.0051 0.0461 0.0291 0.0505 0.0045;8785.0 352.0 109577 0.0466 0.0260 0.0171 0.0772 -0.0010;4151.0 76.0 109578 0.0288 0.0203 0.0110 0.0344 0.0018;6100.0 163.0 109580 -0.0350 0.0282 0.0635 0.0603 0.0101;7467.0 314.0 109581 0.0011 0.0730 -0.0037 0.0896 -0.0006;30737.0 2092.0 109582 -0.0290 0.0153 0.1022 0.1072 -0.0057;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067;11330.0 504.0 109584 -0.0024 0.0495 0.0213 0.0378 0.0094;10879.0 592.0 109585 -0.0066 0.0672 0.0107 0.0478 -0.0014;3659.0 39.0 109586 0.0120 -0.0113 -0.0061 0.0492 0.0014;4926.0 100.0 109524 0.0007 0.0121 0.0456 0.0332 0.0145;5747.0 329.0 109591 0.0348 0.0232 0.0509 0.1062 0.0033;4268.0 205.0 109592 0.0448 0.0508 0.0203 0.0877 -0.0001;4218.0 92.0 109588 0.0436 0.0118 -0.0076 0.0511 0.0041;3839.0 247.0 109594 -0.0286 0.0425 0.0351 0.1554 0.0112;5175.0 137.0 109517 0.0135 0.0389 0.0245 0.0662 0.0017,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000;109594.0 20000,109536 1027;109476 954;109593 889;109574 1020;109575 1014;109577 1024;109578 1019;109580 978;109581 958;109582 1061;109583 1059;109584 1028;109585 1002;109586 989;109524 972;109591 998;109592 996;109588 980;109594 1000;109517 1032
data,1241448900,246667.0;10710.0;254972.0;7811.0;254802.0;10128.0;247598.0;8450.0,4205.0 37.0 109536 0.0102 0.0239 0.0071 0.0164 0.0036;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;8363.0 359.0 109574 -0.0472 0.0857 0.0107 0.0853 0.0049;6211.0 201.0 109575 -0.0051 0.0461 0.0291 0.0505 0.0045;8891.0 362.0 109577 0.0500 0.0224 0.0159 0.0781 -0.0010;4160.0 77.0 109578 0.0196 0.0224 0.0115 0.0379 0.0019;6119.0 163.0 109580 -0.0350 0.0282 0.0635 0.0603 0.0101;7484.0 315.0 109581 0.0010 0.0731 -0.0035 0.0868 -0.0005;30936.0 2111.0 109582 -0.0297 0.0161 0.1028 0.1067 -0.0059;5181.0 137.0 109517 0.0135 0.0389 0.0245 0.0662 0.0017;11330.0 504.0 109584 -0.0024 0.0495 0.0213 0.0378 0.0094;10879.0 592.0 109585 -0.0066 0.0672 0.0107 0.0478 -0.0014;3659.0 39.0 109586 0.0120 -0.0113 -0.0061 0.0492 0.0014;4268.0 92.0 109588 0.0436 0.0118 -0.0076 0.0511 0.0041;5798.0 330.0 109591 0.0355 0.0229 0.0507 0.1062 0.0033;4290.0 205.0 109592 0.0448 0.0508 0.0203 0.0877 -0.0001;2360.0 66.0 109593 0.0179 0.0125 0.0362 0.0786 0.0098;4272.0 278.0 109594 -0.0355 0.0459 0.0406 0.1514 0.0120;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067;4926.0 100.0 109524 0.0007 0.0121 0.0456 0.0332 0.0145,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 19622;109592.0 20000;109524.0 20000;109594.0 20000,109536 998;109476 1028;109574 1001;109575 982;109577 986;109578 989;109580 1037;109581 1015;109582 988;109517 1006;109584 977;109585 1118;109586 1048;109588 1031;109591 1063;109592 1050;109593 579;109594 1012;109583 1031;109524 1061
data,1241448900,247695.0;10766.0;256040.0;7850.0;255851.0;10178.0;248623.0;8498.0,4246.0 37.0 109536 0.0102 0.0239 0.0071 0.0164 0.0036;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;8374.0 360.0 109574 -0.0480 0.0854 0.0108 0.0854 0.0049;6251.0 202.0 109575 -0.0052 0.0461 0.0290 0.0504 0.0055;8973.0 364.0 109577 0.0447 0.0228 0.0162 0.0797 -0.0010;4163.0 77.0 109578 0.0196 0.0224 0.0115 0.0379 0.0019;6140.0 163.0 109580 -0.0350 0.0282 0.0635 0.0603 0.0101;7492.0 315.0 109581 0.0010 0.0731 -0.0035 0.0868 -0.0005;31157.0 2134.0 109582 -0.0318 0.0167 0.1034 0.1067 -0.0063;5214.0 137.0 109517 0.0135 0.0389 0.0245 0.0662 0.0017;11330.0 504.0 109584 -0.0024 0.0495 0.0213 0.0378 0.0094;10879.0 592.0 109585 -0.0066 0.0672 0.0107 0.0478 -0.0014;3659.0 39.0 109586 0.0120 -0.0113 -0.0061 0.0492 0.0014;4936.0 100.0 109524 0.0007 0.0121 0.0456 0.0332 0.0145;5853.0 331.0 109591 0.0339 0.0225 0.0502 0.1065 0.0031;4319.0 207.0 109592 0.0440 0.0519 0.0207 0.0874 -0.0003;4319.0 92.0 109588 0.0436 0.0118 -0.0076 0.0511 0.0041;4695.0 304.0 109594 -0.0337 0.0530 0.0406 0.1431 0.0128;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109577.0 20000;109592.0 20000;109524.0 20000;109594.0 20000,109536 1029;109476 1048;109574 1004;109575 1059;109577 1084;109578 1056;109580 1086;109581 1111;109582 1042;109517 983;109584 1051;109585 1137;109586 1098;109524 1063;109591 1046;109592 1025;109588 996;109594 1029;109583 1053
data,1241449200,248776.0;10834.0;257098.0;7885.0;256861.0;10238.0;249687.0;8561.0,4286.0 37.0 109536 0.0102 0.0239 0.0071 0.0164 0.0036;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;8379.0 360.0 109574 -0.0480 0.0854 0.0108 0.0854 0.0049;6251.0 202.0 109575 -0.0052 0.0461 0.0290 0.0504 0.0055;9111.0 374.0 109577 0.0518 0.0199 0.0156 0.0793 -0.0010;4169.0 77.0 109578 0.0196 0.0224 0.0115 0.0379 0.0019;6161.0 163.0 109580 -0.0350 0.0282 0.0635 0.0603 0.0101;7500.0 315.0 109581 0.0010 0.0731 -0.0035 0.0868 -0.0005;31403.0 2158.0 109582 -0.0303 0.0158 0.1029 0.1078 -0.0066;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067;11330.0 504.0 109584 -0.0024 0.0495 0.0213 0.0378 0.0094;10879.0 592.0 109585 -0.0066 0.0672 0.0107 0.0478 -0.0014;3659.0 39.0 109586 0.0120 -0.0113 -0.0061 0.0492 0.0014;4400.0 92.0 109588 0.0436 0.0118 -0.0076 0.0511 0.0041;5906.0 333.0 109591 0.0335 0.0222 0.0502 0.1064 0.0031;4345.0 207.0 109592 0.0440 0.0519 0.0207 0.0874 -0.0003;5006.0 101.0 109524 0.0006 0.0120 0.0455 0.0332 0.0149;5072.0 334.0 109594 -0.0350 0.0461 0.0420 0.1428 0.0136;5224.0 138.0 109517 0.0122 0.0390 0.0244 0.0665 0.0017,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109577.0 20000;109592.0 20000;109524.0 20000;109594.0 20000,109536 1031;109476 1096;109574 1071;109575 1041;109577 1052;109578 1094;109580 1053;109581 1001;109582 1019;109583 1000;109584 1093;109585 1071;109586 1010;109588 1074;109591 1052;109592 1064;109524 1016;109594 1070;109517 1092
data,1241449500,249813.0;10899.0;258211.0;7924.0;257891.0;10298.0;250737.0;8607.0,4307.0 38.0 109536 0.0106 0.0136 0.0070 0.0180 0.0037;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;8397.0 360.0 109574 -0.0480 0.0854 0.0108 0.0854 0.0049;6251.0 202.0 109575 -0.0052 0.0461 0.0290 0.0504 0.0055;9274.0 385.0 109577 0.0532 0.0217 0.0144 0.0811 -0.0011;4223.0 77.0 109578 0.0196 0.0224 0.0115 0.0379 0.0019;7517.0 315.0 109581 0.0010 0.0731 -0.0035 0.0868 -0.0005;5224.0 138.0 109517 0.0122 0.0390 0.0244 0.0665 0.0017;31693.0 2185.0 109582 -0.0303 0.0141 0.1021 0.1109 -0.0052;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067;11332.0 505.0 109584 -0.0013 0.0543 0.0212 0.0366 0.0093;10888.0 592.0 109585 -0.0066 0.0672 0.0107 0.0478 -0.0014;3684.0 39.0 109586 0.0120 -0.0113 -0.0061 0.0492 0.0014;5016.0 102.0 109524 0.0006 0.0120 0.0455 0.0332 0.0151;5936.0 335.0 109591 0.0330 0.0212 0.0498 0.1069 0.0029;4369.0 208.0 109592 0.0435 0.0495 0.0235 0.0875 -0.0003;4408.0 93.0 109588 0.0320 0.0157 -0.0102 0.0544 0.0044;5420.0 353.0 109594 -0.0328 0.0428 0.0423 0.1381 0.0146;6179.0 164.0 109580 -0.0400 0.0346 0.0633 0.0603 0.0101,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109577.0 20000;109592.0 20000;109524.0 20000;109594.0 20000,109536 1032;109476 1050;109574 1058;109575 1060;109577 1085;109578 1063;109581 1068;109517 1075;109582 1021;109583 1052;109584 1052;109585 1047;109586 990;109524 1021;109591 1066;109592 1050;109588 1055;109594 1096;109580 1059
data,1241449800,250767.0;10941.0;259289.0;7961.0;258990.0;10359.0;251778.0;8648.0,4307.0 38.0 109536 0.0106 0.0136 0.0070 0.0180 0.0037;4249.0 83.0 109476 0.0092 -0.0008 0.0265 0.0565 0.0069;8415.0 363.0 109574 -0.0494 0.0866 0.0109 0.0854 0.0048;6264.0 202.0 109575 -0.0052 0.0461 0.0290 0.0504 0.0055;9470.0 386.0 109577 0.0442 0.0199 0.0147 0.0791 -0.0009;4296.0 78.0 109578 0.0195 0.0224 0.0115 0.0379 0.0029;6180.0 164.0 109580 -0.0400 0.0346 0.0633 0.0603 0.0101;7526.0 315.0 109581 0.0010 0.0731 -0.0035 0.0868 -0.0005;31942.0 2208.0 109582 -0.0316 0.0138 0.1020 0.1117 -0.0044;4304.0 44.0 109583 0.0127 0.0107 0.0159 0.0157 0.0067;11360.0 506.0 109584 -0.0004 0.0517 0.0209 0.0373 0.0093;10892.0 592.0 109585 -0.0066 0.0672 0.0107 0.0478 -0.0014;3687.0 40.0 109586 0.0163 -0.0118 -0.0067 0.0488 0.0013;4408.0 93.0 109588 0.0320 0.0157 -0.0102 0.0544 0.0044;5957.0 336.0 109591 0.0331 0.0209 0.0499 0.1071 0.0030;4399.0 208.0 109592 0.0435 0.0495 0.0235 0.0875 -0.0003;5032.0 102.0 109524 0.0006 0.0120 0.0455 0.0332 0.0151;5613.0 364.0 109594 -0.0300 0.0455 0.0461 0.1322 0.0140;100.0 0.0 109595 0.0000 0.0000 0.0000 0.0000 0.0000;5224.0 138.0 109517 0.0122 0.0390 0.0244 0.0665 0.0017,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109577.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 4532,109536 1040;109476 1052;109574 1068;109575 1068;109577 1090;109578 1014;109580 1042;109581 1052;109582 1124;109583 891;109584 1080;109585 1017;109586 1062;109588 1021;109591 1046;109592 1041;109524 1069;109594 1067;109595 100;109517 1056
