Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
110,110.171922562,98.70667076,112.682661078,123.998483379
60,106.624772712,82.8224592074,107.358833488,125.182391979
120,107.827991675,109.066288191,108.307431573,120.299156194
120,113.385596003,95.1476815692,110.222771255,119.096544566
120,113.580339606,92.3313011015,115.758300134,129.299358685
120,120.037885674,108.120204081,117.317383317,133.529806021
120,111.038521519,99.375912181,113.499320552,124.921293652
130,114.503832618,93.1906646166,116.674081812,130.464872617
130,114.406271361,96.6175149876,111.133614823,120.211795055
130,108.47916856,109.935436123,108.928603945,121.04853136
130,120.900336098,109.194294085,118.141026755,134.483830325
130,112.67652599,100.784906043,115.192576222,126.957319028
140,115.496998747,94.2878418811,117.674947125,131.524396278
70,107.745457121,84.4527861996,108.57464795,126.686252243
140,109.356185839,110.993195618,109.73631127,122.02385847
140,115.040704682,97.4922884245,111.781263361,121.031159514
140,121.483871678,110.057667837,118.643549558,135.193346114
140,113.348632583,101.766641635,115.987697954,127.756692812
150,116.399304079,94.9107579107,118.578664335,132.407462939
150,109.956051035,111.728643301,110.336176466,122.838940114
150,115.768397386,98.2617585625,112.359610759,121.56095201
150,122.407790419,111.216423752,119.645336584,136.347137734
150,113.998255731,102.545082113,116.528400041,128.479629651
80,109.327489166,86.6802913568,110.283749066,129.137680763
160,117.388367169,95.6908204732,119.588200551,133.597536638
160,110.878716369,112.901417121,111.254828323,123.960004648
160,116.513652307,99.0851234603,113.065458164,122.464822313
160,114.455652141,103.295922406,116.96670903,129.068944511
160,122.913640963,111.958799679,120.252823677,136.916504255
170,117.933393812,96.6149096108,120.19408015,134.518634154
170,111.548420083,113.877087805,111.924532037,124.781083793
170,117.206629332,99.8490667641,113.672442019,123.180937563
170,115.123095361,103.773054771,117.663295743,129.838577327
90,110.344719231,88.2512244506,111.346259522,130.607918946
170,123.425581896,112.668883201,120.85445811,137.654893823
180,118.513287082,97.1471896263,120.742004077,135.187103846
180,112.374021088,114.861361853,112.704389503,125.698524583
180,123.948720661,113.240835443,121.305585839,138.167782992
180,115.630430632,104.355776932,118.225180515,130.582819966
180,117.901159995,100.586909129,114.383529936,123.981865663
100,111.115361863,89.6032771334,112.132581708,131.812016588
190,119.148842193,97.7527852293,121.335643361,135.836078611
190,124.565510382,113.833178737,121.896052755,138.828787511
190,112.805084815,115.479586963,113.121782546,126.247917974
190,116.198828664,104.931100914,118.852556874,131.265118643
190,118.513297645,101.271044159,115.023411557,124.670051234
200,119.629190573,98.155239481,121.847663477,136.380687005
200,124.980222299,114.271106558,122.337948156,139.315994119
200,113.21412055,116.199645592,113.500215472,126.902781727
200,116.699733818,105.607427402,119.326999649,132.139530564
110,111.932518116,90.8119536322,113.018985585,132.933655823
200,119.04255478,101.93938763,115.463691623,125.276438921
210,125.553323268,114.865283531,122.90266845,139.918391358
210,120.375293568,98.7235758717,122.593766472,137.217778527
210,116.990777421,106.084016252,119.74076378,132.615559145
210,113.728568145,116.864437059,114.032793547,127.440629975
210,119.869361829,102.815168799,116.315628516,126.218278778
220,125.873002993,115.24974532,123.214554018,140.255456117
220,117.792832924,106.760168288,120.541724884,133.422803419
220,120.740369508,99.2381026847,122.91755077,137.691979045
220,114.180524204,117.355599889,114.484749606,128.018892693
120,112.648012368,91.9002877642,113.612726172,133.867396332
220,120.233187312,103.340018404,116.673996936,126.652082539
230,126.211810156,115.709344006,123.562703297,140.636117985
230,118.415935383,107.37507555,121.207613129,134.13179318
230,121.342070073,99.9249392672,123.499261309,138.277489764
230,114.646693706,117.902327632,114.950919108,128.487085136
230,120.66548713,104.145599901,117.126123183,127.185409403
240,126.640772866,116.086693036,123.986834099,141.0794655
240,118.914238178,108.009532901,121.759800951,134.678926631
240,121.676174489,100.43226497,123.889895826,138.724698964
240,121.034249933,104.611722767,117.45857214,127.608715964
240,115.219255386,118.525278884,115.536342124,129.134666839
130,113.404044,92.6494187538,114.324283057,134.866652681
250,119.233064875,108.574357059,122.14463664,135.02342386
250,126.914211001,116.58259026,124.292555487,141.463353355
250,122.025028027,100.716449331,124.215409815,139.123787602
250,121.661931165,105.509958979,118.149919081,128.39180278
250,115.510484462,119.091467652,115.833758316,129.417039423
260,119.628058518,108.993029154,122.518733407,135.456518882
260,127.257998771,117.082924511,124.564496008,141.839328105
260,122.449993314,101.268739392,124.667590673,139.6267944
260,121.912379346,105.93179432,118.3475478,128.675145216
140,113.944871641,93.4943742686,114.874970925,135.713555272
260,115.860529421,119.570720159,116.173842353,129.877774369
270,120.065559606,109.34754391,122.886471341,135.957200527
270,127.732692498,117.613488552,125.061607577,142.410505545
270,123.098572248,101.941631497,125.287643521,140.273055417
270,122.252924656,106.378486733,118.641567788,129.071424637
280,120.330356688,109.626572582,123.12545287,136.308282708
270,116.296869372,120.090250622,116.594120886,130.31863767
280,128.101863133,118.05904111,125.426614326,142.801162992
280,123.555971481,102.420392915,125.77496774,140.819995191
280,122.829620026,106.989656357,119.191097468,129.63655698
290,120.798254307,109.953632734,123.507567405,136.697494146
280,116.796918118,120.690934791,117.075367107,130.849380623
150,114.54347186,94.3749118308,115.468720879,136.534271306
290,124.067011075,102.81474105,126.28518902,141.394640451
290,128.424907637,118.437523953,125.763170158,143.155026382
290,123.444812701,107.696333795,119.782813352,130.344823469
300,121.154917278,110.318027699,123.783788768,136.990222927
290,117.077057767,121.150541116,117.361792867,131.165176744
300,124.306773736,103.092964131,126.482919954,141.675399869
300,123.672360306,108.064315825,120.005446816,130.635366659
160,115.23554101,95.3367233498,116.121402962,137.54865797
300,128.744325626,118.805931653,126.1432435,143.475153175
310,121.540887848,110.84020709,124.165860378,137.486370083
310,124.734317514,103.628167,126.877345683,142.113996043
300,117.483786497,121.576971983,117.766786349,131.695740632
310,124.064370438,108.443173996,120.403174207,131.05320712
170,115.756466242,95.878329508,116.594704776,138.077790899
310,128.834757107,118.993566094,126.228469727,143.563788922
320,121.98385933,111.24286568,124.551903153,137.967367117
320,124.599785479,108.878638643,120.794873535,131.494842451
310,117.870335609,121.969249206,118.13164098,132.052346506
320,125.357911516,104.320421607,127.495811011,142.782757188
320,129.076602935,119.5778078,126.512211347,144.009379533
180,116.199611165,96.2854756272,117.029636303,138.601751031
330,122.406373653,111.628468275,124.963159632,138.429026939
320,118.108536516,122.355793399,118.369841887,132.563424471
330,125.037368218,109.324711376,121.247639967,132.040761215
330,125.775469445,104.652870589,127.869934195,143.195886059
330,129.362743515,120.005230684,126.799364394,144.367862731
190,116.652251647,96.7939192355,117.498248558,139.10849912
340,122.959371525,112.051168276,125.501966849,139.014703024
330,118.486403214,122.898411745,118.720794592,133.030876037
340,126.087853969,105.014500534,128.18638941,143.510231513
340,125.404852331,109.663318287,121.56089996,132.406144757
340,129.735135267,120.343540436,127.180993935,144.749698596
200,117.153567927,97.4202138379,117.999564837,139.734041752
350,126.409519478,105.463536546,128.508054919,143.884550878
340,118.831168394,123.123813089,119.085635513,133.425509408
350,123.27457786,112.518896027,125.789956645,139.364403883
350,125.86345456,110.223081574,122.049600159,132.909873418
350,130.009833343,120.756903495,127.454063644,145.07508891
360,126.860676623,106.013458615,128.975827099,144.577016302
350,119.168935858,123.483592867,119.423402976,133.764889149
210,117.543184633,97.9192164678,118.355606551,140.268381377
360,123.637207647,112.649193316,126.148654139,139.7159159
360,126.232362341,110.685092028,122.455742105,133.363555952
370,127.215088292,106.471427106,129.376500205,145.025869481
360,130.108762769,120.919077662,127.551988874,145.184191224
360,119.4092259,123.768670694,119.697309108,134.039321071
220,118.364625755,98.5529822325,119.194658216,141.216780699
370,124.006961933,112.922667801,126.541991586,140.113340741
370,126.690634233,111.232503911,122.880526278,133.892591741
380,127.478288189,106.894794763,129.639700103,145.384203129
370,119.768477004,124.152711897,120.090788921,134.487790229
370,130.366860765,121.176229607,127.821130434,145.476977796
230,118.734529803,99.0201328972,119.602697336,141.76047465
380,124.327940707,113.265216086,126.835456406,140.412489729
380,126.948225243,111.479480284,123.066661646,134.232281677
390,127.842000529,107.239089346,130.003412442,145.788716557
380,119.995507292,124.517690606,120.322969556,134.752933998
240,119.211358599,99.7011268496,120.110885031,142.55418021
380,130.766815018,121.694526844,128.215815631,145.888060938
390,124.649480075,113.572573437,127.079538276,140.713548825
390,127.301896469,111.958553913,123.588828882,134.858974224
400,128.103690802,107.785733739,130.264049074,146.3213382
390,120.222086771,124.752415319,120.549549036,135.078976614
250,119.571258789,99.9847131933,120.596304942,143.138343258
390,131.033572817,121.992676822,128.48257343,146.158251589
400,124.855973399,113.77111946,127.263368618,140.919128942
400,127.666385671,112.315870445,123.90672605,135.197618688
410,128.409252839,108.208599362,130.570373261,146.671263644
260,120.026037692,100.586522907,121.051783701,143.740619222
400,120.642513932,125.240012444,120.969517501,135.607271859
410,125.220422953,114.05873416,127.57503027,141.252184974
400,131.395342068,122.391529629,128.852554657,146.553964206
410,127.924435303,112.690182076,124.13963951,135.513509277
420,128.803521546,108.689173741,130.914017099,147.133681553
270,120.34515403,101.024631546,121.393293442,144.11025088
420,125.439483985,114.25425376,127.791710914,141.482974684
410,120.824395056,125.4496814,121.151398625,135.794369435
410,131.675150874,122.711715393,129.123322468,146.832097053
420,128.176997512,113.011410024,124.43404066,135.838135727
430,129.14484987,109.072549117,131.248961603,147.518591575
280,120.633001183,101.604700566,121.691346353,144.617512572
430,125.678190022,114.552506625,128.110099008,141.779012587
420,121.123686014,125.67876542,121.457623156,136.151729206
420,131.932190993,123.039300328,129.379041865,147.114005392
430,128.409213828,113.348087505,124.673831028,136.116934003
440,129.421363039,109.393335557,131.545763523,147.85589232
290,121.071383519,102.146580989,122.129728689,145.140515679
440,125.919280982,114.753663823,128.331928459,142.042758701
430,121.459419327,126.008228997,121.793356469,136.531009891
430,132.178486274,123.336659198,129.618507823,147.393154802
440,128.664360186,113.631469792,124.945609929,136.477931887
450,129.617346235,109.654000033,131.741746719,148.084673139
450,126.22332988,115.012871804,128.667691294,142.370406721
440,121.88404856,126.362917959,122.217985702,136.996197848
300,121.450038349,102.573793037,122.520143878,145.581894588
440,132.423284517,123.667046048,129.868562087,147.658885425
450,128.806971466,113.827627384,125.108519125,136.662238418
460,129.846720575,109.928599176,131.970419534,148.376841048
310,121.714922493,102.971599739,122.776331048,145.905951424
460,126.438202698,115.260456445,128.879701465,142.593568381
450,122.228804555,126.711048206,122.515050439,137.447637601
450,132.752767716,124.168662613,130.199932991,148.026113717
470,130.134316912,110.168158218,132.248812699,148.685854548
460,129.017559929,114.097163558,125.308542438,136.969927822
320,121.948353086,103.463079501,123.034539588,146.280386302
470,126.862313166,115.593122243,129.292761615,143.058760622
460,122.476069094,127.067075713,122.762314978,137.70252535
460,133.012503837,124.585953926,130.494378142,148.319154362
330,122.289061159,103.710321918,123.379271863,146.664298582
480,130.475480905,110.609850681,132.603962634,149.140993555
470,129.132688257,114.334647901,125.416929553,137.183594461
480,127.206542355,115.907967308,129.605487948,143.409204362
470,122.647885197,127.314151661,123.002761922,138.015939895
490,130.873488303,111.01621283,132.998163262,149.556245879
470,133.163915905,124.829263818,130.645790211,148.488666389
480,129.394843919,114.512789997,125.649398659,137.466257489
340,122.703341762,104.302984853,123.802612733,147.10515492
490,127.261093147,116.033951349,129.66003874,143.564683846
480,122.928690556,127.646053859,123.32986635,138.341660043
490,129.654009594,114.926965345,125.91918661,137.850909872
480,133.335422105,124.975307757,130.81729641,148.670098542
350,123.003701757,104.538276643,124.116035816,147.489024544
490,123.323288162,128.011286525,123.717570664,138.776428995
490,133.53706874,125.256748125,131.009086992,148.871490015
360,123.19382157,104.852408255,124.306155629,147.875188077
370,123.509969265,105.373394467,124.641812575,148.299014597
380,123.705094808,105.692593352,124.845385389,148.594100122
390,123.9750908,106.042126341,125.158991464,148.91034061
400,124.34613359,106.435275519,125.529825787,149.355772291
410,124.699315028,106.792223591,125.910378378,149.779013753
420,125.005846205,107.12368926,126.250356779,150.118984417
430,125.218005244,107.370349507,126.456075832,150.471644672
440,125.326938645,107.57154464,126.575355843,150.623135752
450,125.606251431,108.273432931,126.93974352,151.143555656
460,125.830546212,108.541872099,127.177055043,151.4451441
470,126.009742703,108.878089976,127.374278724,151.694274391
480,126.199507056,109.231010784,127.56572009,151.98242919
490,126.415870657,109.437966081,127.782312187,152.331404574
