Time(Iteration),GOBLinCoTheta,,
470,0.0844675497872,,
490,0.0700341298192,,
470,0.0848482745342,,
470,0.084945773641,,
480,0.0767536524327,,
460,0.0772259998235,,
480,0.0732826162944,,
480,0.0842159859299,,
480,0.0851060040472,,
480,0.0854352700128,,
490,0.076178109867,,
470,0.0757381827152,,
490,0.0732047847244,,
490,0.0838725873638,,
490,0.0847929420796,,
490,0.084519572592,,
480,0.0764180361148,,
490,0.0771606498709,,
