Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
120,48.3951632416,56.9412047161,44.8789484127,63.5464421979
130,43.0959698927,50.1271757374,35.6824864592,64.0934627083
130,48.6409554326,57.5579049386,45.1183486359,63.9449091507
90,45.3602644577,44.0600094245,49.8451792163,56.9402601372
140,43.4461109632,50.8754171937,36.0188531784,64.8548860857
140,49.1144143684,58.6148746467,45.5331878139,64.7464908723
150,43.7248557068,51.4711866359,36.2658385968,65.3163543064
100,45.8131603349,45.1074937826,50.2280239591,58.0115687728
150,49.3262383355,59.2022824118,45.7824694488,65.1673113723
160,43.9344430409,52.1283780329,36.4718188708,66.0595427223
160,49.6667509048,59.7915095239,46.1161048859,65.9389181575
170,44.1509487662,52.4484611714,36.6543752453,66.3848064005
110,46.1069188808,45.7828396348,50.5747524364,58.8602756732
170,50.0433816231,60.2719589092,46.4322902798,66.5076162159
180,44.3671471386,52.8218912878,36.8521852141,66.7317612628
120,46.6509065498,46.7775634336,51.1709425892,60.0194964842
180,50.2475057464,61.1074549268,46.6078062779,67.0168252667
190,44.704790318,53.4855779145,37.1959679537,67.2717900987
130,47.02179455,47.5759156722,51.4782161464,60.7824094051
190,50.6099458931,61.7433234279,46.9757891072,67.6143425618
200,44.8611285627,53.9229377224,37.3547011807,67.8090768494
200,51.1461295113,62.4361171367,47.5111068948,68.3833506975
210,44.9757142838,54.2753484555,37.4619072342,68.1958170275
140,47.4476687457,48.2783597458,51.7754951872,61.4579395997
210,51.8405229385,62.7901513955,48.1896212865,69.2967995665
220,45.2625763701,54.8516778485,37.776660837,68.7050591843
150,47.9645193681,49.1311074154,52.2113803721,62.1598186915
220,52.0413814831,63.2999664999,48.3943004417,69.6682373883
230,45.4418875761,55.2181896119,37.9983055017,69.0728746207
230,52.3036762705,63.8126402712,48.6677007643,70.1635292886
240,45.6623750088,55.6419347639,38.2264110023,69.6539847989
160,48.4655980156,49.997192525,52.7950835771,62.855260493
240,52.5289808443,64.0922534462,48.8874127465,70.3674588164
250,45.8181045527,56.0244223357,38.3657559391,69.9098185734
260,46.0333297688,56.647977706,38.5382365394,70.391182379
250,52.7303747483,64.4536633212,49.0772296949,70.6333758193
170,48.8220289733,50.5258306646,53.1748856109,63.3970331812
270,46.1570953602,56.9506755759,38.6700166623,70.6482521682
260,52.9555087776,64.7138470039,49.3023637241,70.9469534027
280,46.2898876888,57.3556204721,38.8195728253,71.0914778826
270,53.079459516,64.966656128,49.4344964361,71.1826792326
180,49.3579906313,50.9456419163,53.5346435468,63.7547257147
290,46.4456291867,57.6172130214,38.981628026,71.3927767984
280,53.3498661967,65.3955004589,49.7070763145,71.5673191378
300,46.5981357577,57.8758166389,39.1241377417,71.6604138671
290,53.5560940975,65.8796797409,49.8959049383,71.890075808
190,49.5388406449,51.3194100019,53.7376616356,64.1555682316
310,46.6675463803,58.0611882453,39.1905510703,71.8171599732
300,53.6605043219,66.2120406651,50.0345983376,72.0647147605
320,46.7704782086,58.3835381834,39.2969437365,72.1865338422
310,53.9114034251,66.5848227626,50.2854974408,72.4215168318
200,49.8111961124,51.8692431238,54.0368062307,64.6604002751
330,46.9270211418,58.7006493341,39.4397130209,72.4828840218
320,54.0793613633,66.9184991927,50.453455379,72.7426162089
340,47.1008511191,58.9408874526,39.6193192325,72.8249175122
210,50.1051603015,52.3078805664,54.2747029767,65.0610897297
330,54.1475755752,67.2707268631,50.5502077685,73.0740175458
350,47.2618417426,59.2466400559,39.7781564791,73.0842107897
340,54.25029634,67.6176054154,50.6635077858,73.2934020033
220,50.3959099763,52.8265697428,54.5688676459,65.6478583561
360,47.4263234423,59.6531323532,39.9321603522,73.4287610244
350,54.3917182172,67.934978406,50.8000292437,73.6405316077
370,47.5691476073,60.01627146,40.0724623605,73.8651643595
360,54.4878700896,68.2846692605,50.8961811162,73.8848510072
230,50.5414215976,53.1452070493,54.7499816119,66.0118473749
380,47.7085678048,60.2998374491,40.2031290939,74.1578620924
370,54.5952983813,68.6173489638,51.0134309752,74.1337711239
240,50.7367061657,53.6443207198,55.0247732156,66.5222387477
390,47.8264214001,60.6859293666,40.3269086979,74.4592918382
380,54.747429394,69.1146198338,51.1715323945,74.4407762034
400,47.9250944047,61.1138248925,40.3984645601,74.7234154769
250,50.9998031073,54.089654063,55.2820601757,67.0758440945
390,54.8198255559,69.2548726152,51.2413204248,74.6027239527
410,48.1102733417,61.5136755577,40.5584078532,75.0520972009
400,54.9306307831,69.6650546915,51.3881120799,74.9183346714
260,51.1507456124,54.4182915682,55.5181087253,67.5044473152
420,48.2201702434,61.7072073324,40.6569475135,75.3173664558
410,55.0901943362,69.9049946619,51.5675665009,75.1380379098
430,48.4897530604,62.0365714674,40.9246910949,75.685682126
270,51.2817300825,54.6301718586,55.6274288716,67.8743742409
420,55.1926923494,70.2289231057,51.6700645141,75.2897567442
440,48.7021755556,62.4244340349,41.1189079261,76.0869333423
430,55.2414385928,70.3756103693,51.7180838208,75.4172535497
450,48.8450367932,62.7526774568,41.2638797779,76.324809512
280,51.5399630822,55.0479021093,55.9422419174,68.4571259381
440,55.2895809141,70.512190827,51.7749998105,75.6029375122
460,48.9534995126,62.9947891385,41.3723424973,76.5274281458
290,51.6354664482,55.3101647868,56.0510287183,68.8353859131
450,55.3850912843,70.752767388,51.8976314387,75.81357771
470,49.0374513083,63.2559715288,41.4707734034,76.6288818649
480,49.1365150546,63.6065178822,41.5952472204,76.900230535
460,55.5325965217,70.9369115902,52.0479396685,76.0127943264
490,49.3151832459,63.9463104195,41.7850918643,77.2756375458
300,51.805476184,55.711090455,56.2048210903,69.1903874584
470,55.5867057011,71.0886257041,52.1093536647,76.1938367963
480,55.7788229437,71.3576701877,52.3014709072,76.4586069216
490,55.8148319865,71.4983954777,52.3511364511,76.6002319264
310,51.9021316819,55.9224425708,56.3898378946,69.4655906502
320,52.0987752673,56.1798817079,56.670238999,69.8321450765
330,52.2055650862,56.3317286038,56.7475060985,70.0958184857
340,52.439946753,56.6522893102,56.9890061212,70.5636461371
350,52.5950985428,56.8765705824,57.1374547057,70.7620075913
360,52.7654495849,57.1039181879,57.2892464718,71.0122923911
370,52.9474292445,57.3564993588,57.438215729,71.2355493494
380,53.0163588372,57.5896957178,57.5500629696,71.5677838678
390,53.1431366847,57.7880518759,57.6540634385,71.891502868
400,53.2967254729,58.0345077295,57.8149947389,72.1639448983
410,53.4930713773,58.4190643532,58.0196074955,72.5436504726
420,53.6596076351,58.730408382,58.1831313791,72.7943915977
430,53.8386415476,58.9835250415,58.3333444505,73.1007240243
440,53.9230968087,59.1459482693,58.4177997116,73.2709127943
450,54.0060536703,59.2901035637,58.5557810251,73.5736859574
460,54.1754149602,59.5862214314,58.7581263732,73.8367313429
470,54.465156196,59.9469341078,58.9928558126,74.0888448637
480,54.6521740144,60.1641704552,59.1448860574,74.2944181533
490,54.7737883777,60.3982705515,59.3189860169,74.5452330789
