data,1241490600,810052.0;29050.0;813641.0;34683.0;761460.0;27749.0;814024.0;38955.0;1.18864068941;1.01617148595;1.33442067189,7426.0 378.0 109594;6200.0 311.0 109596;12556.0 712.0 109597;6918.0 350.0 109598;3192.0 128.0 109599;2179.0 62.0 109600;1724.0 51.0 109601;13928.0 893.0 109602;2006.0 88.0 109603;20883.0 732.0 109476;15511.0 1118.0 109605;1872.0 59.0 109606;2334.0 108.0 109608;5161.0 296.0 109609;843.0 32.0 109610;216.0 7.0 109611;456.0 41.0 109612;751.0 16.0 109613;1025.0 52.0 109614;796.0 37.0 109615;1396.0 80.0 109617;70.0 2.0 109618;12032.0 408.0 109517,109594.0 1314;109596.0 1314;109597.0 1314;109598.0 1314;109599.0 1314;109600.0 1314;109601.0 1314;109602.0 1314;109603.0 1314;109476.0 1314;109605.0 1314;109606.0 1314;109608.0 1314;109609.0 1314;109610.0 1314;109611.0 1314;109612.0 1314;109613.0 1314;109614.0 1314;109615.0 1314;109617.0 1314;109618.0 1314;109517.0 1314,109594 64;109596 42;109597 61;109598 75;109599 58;109600 49;109601 58;109602 55;109603 69;109476 35;109605 44;109606 58;109608 52;109609 63;109610 73;109611 66;109612 67;109613 41;109614 68;109615 59;109617 52;109618 49;109517 56
data,1241493900,819546.0;29461.0;823281.0;35228.0;770816.0;28171.0;823610.0;39544.0;1.1903255229;1.01666387866;1.33562591574,7632.0 386.0 109594;6362.0 320.0 109596;13064.0 741.0 109597;7088.0 355.0 109598;3522.0 142.0 109599;2359.0 68.0 109600;1933.0 57.0 109601;14825.0 960.0 109602;2314.0 107.0 109603;21049.0 734.0 109476;15919.0 1141.0 109605;2053.0 61.0 109606;2641.0 121.0 109608;5412.0 312.0 109609;983.0 32.0 109610;472.0 16.0 109611;3211.0 241.0 109612;920.0 20.0 109613;1661.0 94.0 109614;1156.0 57.0 109615;1882.0 109.0 109617;228.0 6.0 109618;12429.0 426.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 851;109596 887;109597 861;109598 865;109599 886;109600 882;109601 864;109602 901;109603 906;109476 878;109605 829;109606 833;109608 882;109609 848;109610 836;109611 881;109612 879;109613 845;109614 860;109615 952;109617 881;109618 842;109517 851
data,1241494200,820410.0;29499.0;824169.0;35288.0;771648.0;28203.0;824507.0;39599.0;1.19078792238;1.01648207369;1.33571413885,7641.0 386.0 109594;6382.0 320.0 109596;13099.0 742.0 109597;7093.0 356.0 109598;3531.0 143.0 109599;2373.0 70.0 109600;1942.0 57.0 109601;14959.0 972.0 109602;2332.0 107.0 109603;21064.0 735.0 109476;15961.0 1144.0 109605;2070.0 62.0 109606;2649.0 123.0 109608;5438.0 312.0 109609;992.0 32.0 109610;479.0 16.0 109611;3559.0 266.0 109612;932.0 20.0 109613;1693.0 96.0 109614;1193.0 59.0 109615;1932.0 114.0 109617;244.0 7.0 109618;12445.0 427.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 835;109596 880;109597 881;109598 833;109599 874;109600 861;109601 852;109602 860;109603 866;109476 884;109605 886;109606 871;109608 879;109609 860;109610 838;109611 894;109612 911;109613 887;109614 867;109615 861;109617 847;109618 919;109517 854
data,1241494500,821314.0;29545.0;825006.0;35334.0;772499.0;28232.0;825363.0;39649.0;1.19058643244;1.01594208446;1.33540338795,7656.0 386.0 109594;6405.0 322.0 109596;13120.0 743.0 109597;7107.0 357.0 109598;3535.0 143.0 109599;2390.0 70.0 109600;1958.0 58.0 109601;15093.0 977.0 109602;2356.0 109.0 109603;21073.0 735.0 109476;16001.0 1149.0 109605;2083.0 62.0 109606;2659.0 123.0 109608;5451.0 313.0 109609;1001.0 32.0 109610;495.0 16.0 109611;3865.0 285.0 109612;943.0 20.0 109613;1722.0 99.0 109614;1221.0 61.0 109615;1990.0 117.0 109617;256.0 8.0 109618;12460.0 427.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 870;109596 864;109597 843;109598 857;109599 833;109600 829;109601 866;109602 845;109603 879;109476 894;109605 880;109606 872;109608 882;109609 869;109610 860;109611 892;109612 853;109613 895;109614 919;109615 878;109617 907;109618 883;109517 830
data,1241494800,822203.0;29584.0;825918.0;35385.0;773372.0;28272.0;826260.0;39700.0;1.19070569826;1.01599191291;1.33535255387,7666.0 386.0 109594;6423.0 322.0 109596;13140.0 744.0 109597;7118.0 357.0 109598;3544.0 144.0 109599;2405.0 70.0 109600;1967.0 58.0 109601;15222.0 985.0 109602;2384.0 111.0 109603;21085.0 736.0 109476;16059.0 1151.0 109605;2093.0 62.0 109606;2674.0 123.0 109608;5473.0 315.0 109609;1017.0 32.0 109610;511.0 18.0 109611;4163.0 302.0 109612;953.0 20.0 109613;1760.0 102.0 109614;1276.0 65.0 109615;2087.0 125.0 109617;262.0 8.0 109618;12470.0 427.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 904;109596 859;109597 900;109598 832;109599 862;109600 859;109601 905;109602 838;109603 825;109476 844;109605 913;109606 848;109608 872;109609 811;109610 884;109611 892;109612 890;109613 848;109614 886;109615 876;109617 903;109618 828;109517 921
data,1241495100,823103.0;29619.0;826829.0;35423.0;774174.0;28300.0;827204.0;39746.0;1.19056587812;1.01585482235;1.3352561755,7679.0 386.0 109594;6434.0 322.0 109596;13156.0 744.0 109597;7127.0 357.0 109598;3553.0 144.0 109599;2418.0 70.0 109600;1980.0 58.0 109601;15373.0 989.0 109602;2411.0 113.0 109603;21099.0 737.0 109476;16113.0 1156.0 109605;2102.0 63.0 109606;2690.0 123.0 109608;5497.0 319.0 109609;1028.0 32.0 109610;524.0 19.0 109611;4457.0 316.0 109612;959.0 20.0 109613;1807.0 104.0 109614;1320.0 65.0 109615;2181.0 128.0 109617;275.0 9.0 109618;12480.0 427.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 847;109596 886;109597 865;109598 940;109599 895;109600 911;109601 878;109602 908;109603 848;109476 853;109605 815;109606 843;109608 904;109609 864;109610 835;109611 893;109612 913;109613 797;109614 885;109615 813;109617 910;109618 860;109517 837
data,1241495400,824004.0;29658.0;827727.0;35475.0;775084.0;28341.0;828041.0;39802.0;1.19075589802;1.01590677656;1.335489609,7686.0 386.0 109594;6444.0 322.0 109596;13175.0 746.0 109597;7144.0 357.0 109598;3564.0 144.0 109599;2427.0 71.0 109600;1994.0 58.0 109601;15474.0 998.0 109602;2437.0 114.0 109603;21109.0 737.0 109476;16202.0 1162.0 109605;2115.0 63.0 109606;2708.0 123.0 109608;5532.0 319.0 109609;1035.0 32.0 109610;536.0 19.0 109611;4724.0 334.0 109612;972.0 20.0 109613;1851.0 106.0 109614;1355.0 66.0 109615;2304.0 140.0 109617;286.0 9.0 109618;12487.0 427.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 856;109596 889;109597 871;109598 904;109599 811;109600 856;109601 932;109602 865;109603 821;109476 872;109605 901;109606 863;109608 864;109609 905;109610 871;109611 841;109612 842;109613 861;109614 864;109615 911;109617 893;109618 857;109517 850
data,1241496000,824829.0;29696.0;828594.0;35520.0;775946.0;28373.0;828875.0;39844.0;1.19068570654;1.01563983594;1.33518012135,7697.0 386.0 109594;6454.0 322.0 109596;13200.0 747.0 109597;7158.0 358.0 109598;3576.0 146.0 109599;2442.0 72.0 109600;2003.0 58.0 109601;15617.0 1007.0 109602;2458.0 115.0 109603;21126.0 738.0 109476;16305.0 1170.0 109605;2126.0 64.0 109606;2711.0 123.0 109608;5546.0 319.0 109609;1047.0 32.0 109610;549.0 20.0 109611;4951.0 343.0 109612;984.0 20.0 109613;1904.0 113.0 109614;1366.0 66.0 109615;2411.0 143.0 109617;296.0 9.0 109618;12501.0 427.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 855;109596 927;109597 906;109598 885;109599 827;109600 883;109601 854;109602 849;109603 845;109476 863;109605 841;109606 841;109608 873;109609 818;109610 902;109611 883;109612 853;109613 901;109614 939;109615 852;109617 935;109618 792;109517 876
data,1241496300,825710.0;29727.0;829482.0;35563.0;776775.0;28408.0;829723.0;39888.0;1.19087967951;1.01583197957;1.33532073666,7712.0 386.0 109594;6462.0 322.0 109596;13227.0 749.0 109597;7175.0 358.0 109598;3594.0 147.0 109599;2452.0 72.0 109600;2013.0 58.0 109601;15755.0 1016.0 109602;2472.0 115.0 109603;21136.0 738.0 109476;16410.0 1176.0 109605;2137.0 64.0 109606;2721.0 123.0 109608;5565.0 319.0 109609;1063.0 32.0 109610;563.0 20.0 109611;5143.0 353.0 109612;998.0 20.0 109613;2008.0 122.0 109614;1397.0 68.0 109615;2496.0 147.0 109617;309.0 9.0 109618;12508.0 427.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 897;109596 870;109597 895;109598 918;109599 901;109600 903;109601 879;109602 872;109603 847;109476 879;109605 843;109606 873;109608 853;109609 898;109610 817;109611 824;109612 852;109613 900;109614 862;109615 863;109617 885;109618 822;109517 847
data,1241496600,826653.0;29768.0;830322.0;35618.0;777644.0;28454.0;830567.0;39946.0;1.19123260997;1.0160991565;1.33558709805,7725.0 388.0 109594;6467.0 322.0 109596;13243.0 750.0 109597;7187.0 358.0 109598;3605.0 147.0 109599;2464.0 73.0 109600;2026.0 58.0 109601;15856.0 1022.0 109602;2491.0 117.0 109603;21152.0 741.0 109476;16527.0 1182.0 109605;2153.0 65.0 109606;2733.0 123.0 109608;5583.0 320.0 109609;1075.0 32.0 109610;578.0 20.0 109611;5324.0 365.0 109612;1009.0 21.0 109613;2105.0 130.0 109614;1421.0 68.0 109615;2592.0 158.0 109617;321.0 9.0 109618;12519.0 427.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 933;109596 855;109597 858;109598 842;109599 871;109600 902;109601 902;109602 870;109603 853;109476 898;109605 884;109606 863;109608 868;109609 889;109610 874;109611 868;109612 851;109613 814;109614 866;109615 852;109617 852;109618 901;109517 834
data,1241497200,827552.0;29813.0;831221.0;35673.0;778556.0;28494.0;831479.0;40006.0;1.19127695252;1.0159051841;1.33556016791,7737.0 391.0 109594;6479.0 322.0 109596;13271.0 753.0 109597;7196.0 358.0 109598;3620.0 149.0 109599;2473.0 74.0 109600;2035.0 58.0 109601;15995.0 1029.0 109602;2518.0 119.0 109603;21160.0 741.0 109476;16613.0 1184.0 109605;2163.0 66.0 109606;2746.0 123.0 109608;5611.0 323.0 109609;1087.0 32.0 109610;591.0 20.0 109611;5525.0 382.0 109612;1017.0 21.0 109613;2215.0 136.0 109614;1438.0 69.0 109615;2697.0 164.0 109617;336.0 9.0 109618;12532.0 428.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 843;109596 819;109597 889;109598 905;109599 897;109600 873;109601 918;109602 878;109603 882;109476 829;109605 876;109606 824;109608 871;109609 883;109610 882;109611 874;109612 933;109613 852;109614 846;109615 870;109617 840;109618 892;109517 824
data,1241497500,828444.0;29852.0;832079.0;35715.0;779384.0;28529.0;832380.0;40058.0;1.19117567745;1.01583877748;1.3355413828,7752.0 392.0 109594;6489.0 322.0 109596;13304.0 755.0 109597;7206.0 358.0 109598;3632.0 149.0 109599;2489.0 75.0 109600;2050.0 58.0 109601;16109.0 1036.0 109602;2542.0 120.0 109603;21168.0 741.0 109476;16666.0 1185.0 109605;2177.0 66.0 109606;2757.0 124.0 109608;5626.0 323.0 109609;1095.0 33.0 109610;601.0 21.0 109611;5769.0 398.0 109612;1025.0 21.0 109613;2308.0 139.0 109614;1452.0 69.0 109615;2803.0 170.0 109617;343.0 9.0 109618;12550.0 429.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 865;109596 881;109597 835;109598 891;109599 860;109600 868;109601 876;109602 837;109603 855;109476 867;109605 867;109606 943;109608 873;109609 865;109610 863;109611 863;109612 877;109613 871;109614 877;109615 889;109617 861;109618 870;109517 846
data,1241497800,829371.0;29891.0;832944.0;35751.0;780267.0;28556.0;833247.0;40101.0;1.19091507021;1.01545933128;1.33533380963,7758.0 392.0 109594;6502.0 322.0 109596;13344.0 756.0 109597;7215.0 358.0 109598;3648.0 149.0 109599;2502.0 76.0 109600;2065.0 58.0 109601;16213.0 1044.0 109602;2568.0 121.0 109603;21172.0 741.0 109476;16701.0 1186.0 109605;2191.0 66.0 109606;2765.0 124.0 109608;5645.0 325.0 109609;1114.0 33.0 109610;613.0 22.0 109611;6029.0 410.0 109612;1035.0 21.0 109613;2385.0 143.0 109614;1471.0 70.0 109615;2926.0 174.0 109617;357.0 9.0 109618;12559.0 429.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 840;109596 870;109597 853;109598 895;109599 943;109600 897;109601 872;109602 823;109603 878;109476 849;109605 919;109606 849;109608 859;109609 864;109610 874;109611 836;109612 847;109613 806;109614 925;109615 904;109617 854;109618 883;109517 860
