data,1241749200,1555297.0;57367.0;1561101.0;70979.0;1459275.0;54290.0;1564354.0;83818.0;1.23267920525;1.00863467554;1.45262479205,3286.0 131.0 109696;2800.0 62.0 109697;2979.0 103.0 109698;2907.0 135.0 109699;2069.0 74.0 109700;1991.0 55.0 109701;1660.0 26.0 109702;19657.0 1260.0 109703;4353.0 222.0 109704;1479.0 44.0 109706;383.0 12.0 109707;856.0 42.0 109708;300.0 13.0 109709;86.0 2.0 109710;27624.0 1226.0 109635;3032.0 101.0 109651;9037.0 110.0 109660;8876.0 228.0 109667;4356.0 152.0 109673;2068.0 93.0 109675;6778.0 239.0 109683;4651.0 161.0 109689;4848.0 213.0 109690,109696.0 8333;109697.0 8333;109698.0 8333;109699.0 8333;109700.0 8333;109701.0 8333;109702.0 8333;109703.0 8333;109704.0 8333;109706.0 8333;109707.0 8333;109708.0 8333;109709.0 8333;109710.0 8333;109635.0 8333;109651.0 8333;109660.0 8333;109667.0 8333;109673.0 8333;109675.0 8333;109683.0 8333;109689.0 8333;109690.0 8333,109696 378;109697 376;109698 325;109699 357;109700 354;109701 333;109702 402;109703 371;109704 370;109706 377;109707 360;109708 358;109709 377;109710 365;109635 371;109651 363;109660 349;109667 340;109673 359;109675 359;109683 346;109689 377;109690 366
data,1241752500,1564414.0;57669.0;1570232.0;71308.0;1468499.0;54589.0;1573755.0;84234.0;1.23192340201;1.00841838912;1.45197645726,3572.0 140.0 109696;3085.0 67.0 109697;3359.0 113.0 109698;3168.0 145.0 109699;2494.0 91.0 109700;2236.0 59.0 109701;1901.0 29.0 109702;21368.0 1347.0 109703;4822.0 239.0 109704;1684.0 48.0 109706;632.0 16.0 109707;1113.0 50.0 109708;937.0 40.0 109709;404.0 13.0 109710;28194.0 1250.0 109635;3280.0 110.0 109651;9267.0 115.0 109660;9113.0 230.0 109667;4712.0 165.0 109673;2675.0 121.0 109675;7119.0 250.0 109683;4953.0 174.0 109689;5119.0 221.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 863;109697 850;109698 848;109699 904;109700 832;109701 878;109702 874;109703 868;109704 905;109706 872;109707 837;109708 840;109709 843;109710 831;109635 854;109651 900;109660 883;109667 827;109673 863;109675 938;109683 920;109689 877;109690 893
data,1241752800,1565289.0;57699.0;1571114.0;71342.0;1469415.0;54632.0;1574631.0;84282.0;1.23186702071;1.00862302432;1.4520523785,3589.0 140.0 109696;3101.0 68.0 109697;3389.0 113.0 109698;3194.0 145.0 109699;2519.0 91.0 109700;2248.0 59.0 109701;1919.0 29.0 109702;21631.0 1363.0 109703;4844.0 239.0 109704;1712.0 48.0 109706;652.0 16.0 109707;1138.0 51.0 109708;962.0 41.0 109709;438.0 16.0 109710;28241.0 1252.0 109635;3312.0 110.0 109651;9286.0 115.0 109660;9131.0 231.0 109667;4751.0 167.0 109673;2752.0 125.0 109675;7139.0 250.0 109683;5005.0 176.0 109689;5136.0 222.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 895;109697 868;109698 850;109699 832;109700 869;109701 861;109702 802;109703 874;109704 839;109706 877;109707 895;109708 914;109709 842;109710 928;109635 870;109651 867;109660 823;109667 862;109673 913;109675 903;109683 867;109689 877;109690 872
data,1241753400,1566131.0;57725.0;1571944.0;71378.0;1470283.0;54653.0;1575488.0;84327.0;1.23194536816;1.00850304736;1.45216409676,3607.0 141.0 109696;3121.0 68.0 109697;3405.0 113.0 109698;3229.0 150.0 109699;2548.0 92.0 109700;2269.0 59.0 109701;1935.0 29.0 109702;21894.0 1375.0 109703;4866.0 239.0 109704;1738.0 48.0 109706;674.0 17.0 109707;1155.0 51.0 109708;994.0 44.0 109709;472.0 16.0 109710;28292.0 1259.0 109635;3329.0 111.0 109651;9311.0 115.0 109660;9143.0 231.0 109667;4774.0 167.0 109673;2815.0 128.0 109675;7156.0 252.0 109683;5037.0 176.0 109689;5155.0 222.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 903;109697 818;109698 835;109699 870;109700 865;109701 884;109702 860;109703 862;109704 895;109706 898;109707 856;109708 873;109709 873;109710 886;109635 822;109651 878;109660 850;109667 837;109673 871;109675 877;109683 948;109689 884;109690 855
data,1241753700,1567006.0;57753.0;1572795.0;71402.0;1471228.0;54676.0;1576356.0;84359.0;1.23178345797;1.00835362473;1.45202211001,3632.0 141.0 109696;3137.0 68.0 109697;3423.0 113.0 109698;3273.0 151.0 109699;2567.0 92.0 109700;2290.0 59.0 109701;1958.0 29.0 109702;22127.0 1383.0 109703;4893.0 241.0 109704;1761.0 49.0 109706;691.0 17.0 109707;1167.0 51.0 109708;1017.0 44.0 109709;495.0 16.0 109710;28395.0 1266.0 109635;3343.0 111.0 109651;9332.0 115.0 109660;9160.0 231.0 109667;4798.0 168.0 109673;2898.0 131.0 109675;7177.0 252.0 109683;5065.0 177.0 109689;5171.0 222.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 885;109697 846;109698 847;109699 863;109700 837;109701 903;109702 860;109703 893;109704 889;109706 865;109707 838;109708 917;109709 894;109710 934;109635 878;109651 873;109660 829;109667 845;109673 857;109675 893;109683 832;109689 855;109690 867
data,1241754000,1567887.0;57786.0;1573700.0;71431.0;1472110.0;54705.0;1577239.0;84402.0;1.23156378939;1.00827473629;1.45193560917,3648.0 141.0 109696;3159.0 68.0 109697;3446.0 113.0 109698;3315.0 152.0 109699;2587.0 92.0 109700;2307.0 61.0 109701;1976.0 30.0 109702;22400.0 1398.0 109703;4920.0 243.0 109704;1783.0 50.0 109706;712.0 17.0 109707;1194.0 54.0 109708;1037.0 44.0 109709;522.0 16.0 109710;28494.0 1266.0 109635;3364.0 111.0 109651;9352.0 115.0 109660;9181.0 231.0 109667;4829.0 168.0 109673;2977.0 135.0 109675;7194.0 252.0 109683;5092.0 177.0 109689;5186.0 222.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 863;109697 889;109698 821;109699 841;109700 819;109701 859;109702 882;109703 915;109704 896;109706 877;109707 868;109708 854;109709 886;109710 888;109635 869;109651 851;109660 869;109667 882;109673 882;109675 851;109683 873;109689 882;109690 883
data,1241754300,1568689.0;57805.0;1574522.0;71468.0;1472951.0;54738.0;1578069.0;84445.0;1.23178338338;1.0084911033;1.45217647565,3666.0 142.0 109696;3176.0 69.0 109697;3455.0 113.0 109698;3353.0 154.0 109699;2605.0 92.0 109700;2329.0 63.0 109701;2001.0 30.0 109702;22673.0 1414.0 109703;4941.0 243.0 109704;1806.0 50.0 109706;735.0 18.0 109707;1217.0 55.0 109708;1069.0 47.0 109709;539.0 16.0 109710;28569.0 1269.0 109635;3385.0 113.0 109651;9376.0 115.0 109660;9196.0 232.0 109667;4847.0 170.0 109673;3037.0 135.0 109675;7208.0 252.0 109683;5112.0 177.0 109689;5202.0 224.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 862;109697 860;109698 857;109699 837;109700 953;109701 929;109702 856;109703 823;109704 863;109706 832;109707 820;109708 887;109709 916;109710 902;109635 873;109651 872;109660 857;109667 863;109673 884;109675 885;109683 865;109689 875;109690 829
data,1241754900,1569546.0;57835.0;1575380.0;71511.0;1473777.0;54759.0;1578939.0;84485.0;1.23188688629;1.00834010879;1.45210347575,3692.0 143.0 109696;3187.0 69.0 109697;3476.0 115.0 109698;3378.0 154.0 109699;2636.0 94.0 109700;2347.0 63.0 109701;2026.0 31.0 109702;22998.0 1432.0 109703;4961.0 244.0 109704;1824.0 51.0 109706;756.0 19.0 109707;1251.0 59.0 109708;1118.0 51.0 109709;559.0 17.0 109710;28622.0 1272.0 109635;3402.0 114.0 109651;9396.0 115.0 109660;9216.0 232.0 109667;4873.0 170.0 109673;3072.0 137.0 109675;7220.0 253.0 109683;5126.0 177.0 109689;5219.0 224.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 850;109697 859;109698 921;109699 850;109700 871;109701 869;109702 849;109703 866;109704 816;109706 912;109707 884;109708 877;109709 903;109710 853;109635 887;109651 852;109660 859;109667 874;109673 881;109675 926;109683 871;109689 804;109690 866
data,1241755200,1570440.0;57858.0;1576201.0;71543.0;1474624.0;54785.0;1579840.0;84524.0;1.23200786408;1.00841268333;1.45219476595,3709.0 144.0 109696;3203.0 69.0 109697;3493.0 115.0 109698;3402.0 155.0 109699;2666.0 94.0 109700;2360.0 64.0 109701;2041.0 32.0 109702;23297.0 1443.0 109703;4985.0 245.0 109704;1849.0 52.0 109706;770.0 19.0 109707;1291.0 64.0 109708;1183.0 59.0 109709;579.0 17.0 109710;28670.0 1273.0 109635;3416.0 114.0 109651;9414.0 115.0 109660;9235.0 232.0 109667;4890.0 170.0 109673;3109.0 138.0 109675;7240.0 253.0 109683;5132.0 177.0 109689;5242.0 224.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 861;109697 905;109698 850;109699 783;109700 883;109701 907;109702 919;109703 923;109704 871;109706 876;109707 841;109708 850;109709 858;109710 920;109635 850;109651 854;109660 864;109667 873;109673 914;109675 836;109683 833;109689 848;109690 881
data,1241755500,1571311.0;57884.0;1577035.0;71577.0;1475529.0;54814.0;1580725.0;84577.0;1.23207111471;1.00843372627;1.45244458038,3722.0 144.0 109696;3223.0 69.0 109697;3510.0 116.0 109698;3431.0 157.0 109699;2686.0 96.0 109700;2381.0 67.0 109701;2056.0 32.0 109702;23574.0 1457.0 109703;5009.0 247.0 109704;1867.0 54.0 109706;781.0 19.0 109707;1380.0 68.0 109708;1262.0 60.0 109709;596.0 18.0 109710;28705.0 1273.0 109635;3428.0 114.0 109651;9429.0 116.0 109660;9251.0 232.0 109667;4915.0 170.0 109673;3142.0 138.0 109675;7253.0 253.0 109683;5146.0 177.0 109689;5263.0 225.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 877;109697 879;109698 855;109699 878;109700 908;109701 884;109702 872;109703 861;109704 846;109706 897;109707 853;109708 881;109709 852;109710 868;109635 897;109651 873;109660 823;109667 865;109673 851;109675 858;109683 934;109689 861;109690 827
data,1241756100,1572155.0;57912.0;1577919.0;71597.0;1476373.0;54839.0;1581580.0;84608.0;1.23179068976;1.0083707283;1.45226898421,3735.0 144.0 109696;3241.0 70.0 109697;3525.0 116.0 109698;3465.0 157.0 109699;2701.0 96.0 109700;2400.0 67.0 109701;2071.0 32.0 109702;23917.0 1468.0 109703;5035.0 247.0 109704;1877.0 54.0 109706;798.0 21.0 109707;1466.0 69.0 109708;1323.0 61.0 109709;616.0 19.0 109710;28741.0 1273.0 109635;3445.0 114.0 109651;9447.0 116.0 109660;9271.0 232.0 109667;4938.0 171.0 109673;3166.0 138.0 109675;7267.0 253.0 109683;5160.0 179.0 109689;5289.0 225.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 861;109697 908;109698 880;109699 910;109700 822;109701 882;109702 857;109703 876;109704 850;109706 912;109707 913;109708 878;109709 922;109710 847;109635 908;109651 865;109660 850;109667 820;109673 843;109675 813;109683 847;109689 859;109690 877
data,1241756400,1572987.0;57939.0;1578791.0;71638.0;1477223.0;54861.0;1582463.0;84652.0;1.2318928905;1.00825827932;1.45230488112,3751.0 145.0 109696;3259.0 70.0 109697;3543.0 116.0 109698;3498.0 159.0 109699;2721.0 96.0 109700;2418.0 67.0 109701;2088.0 32.0 109702;24234.0 1490.0 109703;5054.0 247.0 109704;1898.0 56.0 109706;817.0 22.0 109707;1557.0 74.0 109708;1375.0 63.0 109709;635.0 19.0 109710;28759.0 1274.0 109635;3467.0 115.0 109651;9465.0 116.0 109660;9305.0 232.0 109667;4957.0 172.0 109673;3195.0 138.0 109675;7284.0 254.0 109683;5176.0 181.0 109689;5310.0 225.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 840;109697 873;109698 877;109699 837;109700 895;109701 816;109702 888;109703 840;109704 851;109706 899;109707 886;109708 878;109709 870;109710 847;109635 846;109651 830;109660 878;109667 918;109673 914;109675 885;109683 896;109689 846;109690 890
data,1241757000,1573803.0;57964.0;1579705.0;71684.0;1478081.0;54879.0;1583339.0;84693.0;1.23207816052;1.0080915531;1.45233107056,3775.0 148.0 109696;3280.0 71.0 109697;3559.0 117.0 109698;3546.0 163.0 109699;2740.0 96.0 109700;2437.0 68.0 109701;2110.0 32.0 109702;24532.0 1507.0 109703;5077.0 247.0 109704;1911.0 56.0 109706;843.0 23.0 109707;1649.0 81.0 109708;1464.0 68.0 109709;648.0 19.0 109710;28779.0 1275.0 109635;3491.0 115.0 109651;9483.0 116.0 109660;9328.0 232.0 109667;4973.0 174.0 109673;3218.0 138.0 109675;7307.0 255.0 109683;5199.0 183.0 109689;5331.0 225.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 900;109697 843;109698 826;109699 875;109700 864;109701 806;109702 880;109703 879;109704 900;109706 875;109707 893;109708 867;109709 893;109710 901;109635 868;109651 894;109660 849;109667 879;109673 848;109675 845;109683 862;109689 860;109690 893
