data,1241490600,809750.0;29116.0;812538.0;33817.0;763410.0;27337.0;812774.0;39266.0;1.15747239639;0.995892024131;1.3435879673,5965.0 282.0 109594;10101.0 544.0 109596;6206.0 328.0 109597;6136.0 327.0 109598;3517.0 160.0 109599;3087.0 81.0 109600;2602.0 102.0 109601;6731.0 421.0 109602;2883.0 146.0 109603;17914.0 553.0 109476;12852.0 938.0 109605;2265.0 70.0 109606;2117.0 104.0 109608;7141.0 431.0 109609;1024.0 31.0 109610;309.0 11.0 109611;217.0 18.0 109612;952.0 16.0 109613;3528.0 242.0 109614;1007.0 52.0 109615;669.0 35.0 109617;118.0 3.0 109618;10290.0 335.0 109517,109594.0 1314;109596.0 1314;109597.0 1314;109598.0 1314;109599.0 1314;109600.0 1314;109601.0 1314;109602.0 1314;109603.0 1314;109476.0 1314;109605.0 1314;109606.0 1314;109608.0 1314;109609.0 1314;109610.0 1314;109611.0 1314;109612.0 1314;109613.0 1314;109614.0 1314;109615.0 1314;109617.0 1314;109618.0 1314;109517.0 1314,109594 64;109596 42;109597 61;109598 75;109599 58;109600 49;109601 58;109602 55;109603 69;109476 35;109605 44;109606 58;109608 52;109609 63;109610 73;109611 66;109612 67;109613 41;109614 68;109615 59;109617 52;109618 49;109517 56
data,1241493900,819331.0;29524.0;821917.0;34314.0;772887.0;27742.0;822350.0;39923.0;1.15858412666;0.99610691562;1.34725766265,6477.0 308.0 109594;10513.0 570.0 109596;6581.0 347.0 109597;6422.0 340.0 109598;3734.0 167.0 109599;3292.0 85.0 109600;2852.0 112.0 109601;6961.0 428.0 109602;3455.0 182.0 109603;18161.0 557.0 109476;13115.0 952.0 109605;2520.0 78.0 109606;2370.0 110.0 109608;7473.0 450.0 109609;1242.0 38.0 109610;588.0 18.0 109611;457.0 27.0 109612;1165.0 18.0 109613;6175.0 445.0 109614;1385.0 72.0 109615;1114.0 65.0 109617;362.0 11.0 109618;10596.0 347.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 851;109596 887;109597 861;109598 865;109599 886;109600 882;109601 864;109602 901;109603 906;109476 878;109605 829;109606 833;109608 882;109609 848;109610 836;109611 881;109612 879;109613 845;109614 860;109615 952;109617 881;109618 842;109517 851
data,1241494200,820223.0;29564.0;822728.0;34350.0;773781.0;27790.0;823261.0;39970.0;1.15834842655;0.996412655471;1.34699305224,6492.0 308.0 109594;10551.0 574.0 109596;6601.0 347.0 109597;6441.0 341.0 109598;3748.0 168.0 109599;3305.0 86.0 109600;2872.0 112.0 109601;6980.0 428.0 109602;3486.0 182.0 109603;18182.0 557.0 109476;13141.0 953.0 109605;2538.0 79.0 109606;2386.0 110.0 109608;7495.0 451.0 109609;1263.0 39.0 109610;605.0 18.0 109611;477.0 29.0 109612;1179.0 18.0 109613;6508.0 462.0 109614;1405.0 73.0 109615;1174.0 69.0 109617;384.0 12.0 109618;10608.0 347.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 835;109596 880;109597 881;109598 833;109599 874;109600 861;109601 852;109602 860;109603 866;109476 884;109605 886;109606 871;109608 879;109609 860;109610 838;109611 894;109612 911;109613 887;109614 867;109615 861;109617 847;109618 919;109517 854
data,1241494500,821033.0;29609.0;823588.0;34395.0;774708.0;27825.0;824130.0;40019.0;1.15803631003;0.995941903776;1.34650317501,6513.0 309.0 109594;10592.0 576.0 109596;6617.0 347.0 109597;6453.0 341.0 109598;3776.0 168.0 109599;3315.0 86.0 109600;2888.0 113.0 109601;6995.0 429.0 109602;3510.0 184.0 109603;18205.0 557.0 109476;13165.0 954.0 109605;2554.0 79.0 109606;2401.0 110.0 109608;7509.0 451.0 109609;1284.0 41.0 109610;625.0 18.0 109611;504.0 30.0 109612;1190.0 18.0 109613;6907.0 491.0 109614;1422.0 73.0 109615;1229.0 71.0 109617;403.0 13.0 109618;10624.0 349.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 870;109596 864;109597 843;109598 857;109599 833;109600 829;109601 866;109602 845;109603 879;109476 894;109605 880;109606 872;109608 882;109609 869;109610 860;109611 892;109612 853;109613 895;109614 919;109615 878;109617 907;109618 883;109517 830
data,1241494800,821912.0;29640.0;824468.0;34443.0;775644.0;27875.0;824984.0;40070.0;1.15844198607;0.996551071947;1.3468552968,6530.0 310.0 109594;10623.0 576.0 109596;6632.0 347.0 109597;6472.0 341.0 109598;3794.0 169.0 109599;3338.0 87.0 109600;2905.0 113.0 109601;7017.0 432.0 109602;3534.0 185.0 109603;18223.0 558.0 109476;13191.0 956.0 109605;2567.0 79.0 109606;2423.0 112.0 109608;7529.0 453.0 109609;1300.0 42.0 109610;641.0 18.0 109611;526.0 30.0 109612;1211.0 18.0 109613;7286.0 513.0 109614;1447.0 75.0 109615;1317.0 79.0 109617;416.0 14.0 109618;10639.0 349.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 904;109596 859;109597 900;109598 832;109599 862;109600 859;109601 905;109602 838;109603 825;109476 844;109605 913;109606 848;109608 872;109609 811;109610 884;109611 892;109612 890;109613 848;109614 886;109615 876;109617 903;109618 828;109517 921
data,1241495100,822843.0;29679.0;825379.0;34487.0;776427.0;27912.0;825885.0;40107.0;1.15842978977;0.996685275154;1.34638205544,6550.0 311.0 109594;10647.0 576.0 109596;6648.0 348.0 109597;6492.0 341.0 109598;3803.0 169.0 109599;3356.0 87.0 109600;2928.0 114.0 109601;7034.0 432.0 109602;3564.0 186.0 109603;18244.0 559.0 109476;13211.0 958.0 109605;2581.0 79.0 109606;2453.0 113.0 109608;7548.0 453.0 109609;1313.0 43.0 109610;661.0 18.0 109611;550.0 32.0 109612;1226.0 18.0 109613;7661.0 538.0 109614;1471.0 76.0 109615;1441.0 85.0 109617;432.0 14.0 109618;10658.0 350.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 847;109596 886;109597 865;109598 940;109599 895;109600 911;109601 878;109602 908;109603 848;109476 853;109605 815;109606 843;109608 904;109609 864;109610 835;109611 893;109612 913;109613 797;109614 885;109615 813;109617 910;109618 860;109517 837
data,1241495400,823777.0;29721.0;826235.0;34520.0;777301.0;27942.0;826731.0;40155.0;1.15801302286;0.996355921871;1.3462374014,6567.0 312.0 109594;10666.0 576.0 109596;6666.0 349.0 109597;6510.0 343.0 109598;3823.0 170.0 109599;3381.0 87.0 109600;2944.0 115.0 109601;7054.0 432.0 109602;3580.0 186.0 109603;18259.0 559.0 109476;13234.0 960.0 109605;2604.0 79.0 109606;2473.0 113.0 109608;7565.0 453.0 109609;1327.0 44.0 109610;682.0 18.0 109611;572.0 32.0 109612;1249.0 18.0 109613;8037.0 558.0 109614;1489.0 78.0 109615;1510.0 87.0 109617;456.0 14.0 109618;10680.0 350.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 856;109596 889;109597 871;109598 904;109599 811;109600 856;109601 932;109602 865;109603 821;109476 872;109605 901;109606 863;109608 864;109609 905;109610 871;109611 841;109612 842;109613 861;109614 864;109615 911;109617 893;109618 857;109517 850
data,1241496000,824656.0;29760.0;827089.0;34562.0;778171.0;27975.0;827596.0;40197.0;1.15794122844;0.996173419633;1.34590732014,6591.0 313.0 109594;10687.0 577.0 109596;6682.0 350.0 109597;6520.0 343.0 109598;3841.0 171.0 109599;3393.0 88.0 109600;2963.0 115.0 109601;7071.0 432.0 109602;3607.0 186.0 109603;18277.0 559.0 109476;13257.0 962.0 109605;2617.0 80.0 109606;2495.0 113.0 109608;7582.0 454.0 109609;1344.0 44.0 109610;701.0 20.0 109611;588.0 32.0 109612;1268.0 18.0 109613;8392.0 577.0 109614;1503.0 79.0 109615;1629.0 96.0 109617;474.0 15.0 109618;10700.0 351.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 855;109596 927;109597 906;109598 885;109599 827;109600 883;109601 854;109602 849;109603 845;109476 863;109605 841;109606 841;109608 873;109609 818;109610 902;109611 883;109612 853;109613 901;109614 939;109615 852;109617 935;109618 792;109517 876
data,1241496300,825555.0;29791.0;827951.0;34610.0;779040.0;28006.0;828472.0;40247.0;1.15839825552;0.99621312183;1.34622176959,6615.0 315.0 109594;10708.0 578.0 109596;6694.0 350.0 109597;6539.0 345.0 109598;3861.0 174.0 109599;3418.0 90.0 109600;2977.0 117.0 109601;7092.0 435.0 109602;3625.0 187.0 109603;18296.0 559.0 109476;13287.0 963.0 109605;2638.0 81.0 109606;2514.0 115.0 109608;7606.0 454.0 109609;1359.0 45.0 109610;723.0 21.0 109611;606.0 33.0 109612;1287.0 18.0 109613;8732.0 597.0 109614;1521.0 80.0 109615;1744.0 100.0 109617;489.0 15.0 109618;10713.0 351.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 897;109596 870;109597 895;109598 918;109599 901;109600 903;109601 879;109602 872;109603 847;109476 879;109605 843;109606 873;109608 853;109609 898;109610 817;109611 824;109612 852;109613 900;109614 862;109615 863;109617 885;109618 822;109517 847
data,1241496600,826427.0;29836.0;828828.0;34667.0;779982.0;28046.0;829339.0;40305.0;1.15855257069;0.995979153157;1.34614156971,6636.0 317.0 109594;10727.0 580.0 109596;6712.0 353.0 109597;6557.0 345.0 109598;3879.0 177.0 109599;3439.0 90.0 109600;2995.0 118.0 109601;7118.0 436.0 109602;3644.0 187.0 109603;18316.0 559.0 109476;13306.0 966.0 109605;2665.0 81.0 109606;2534.0 116.0 109608;7636.0 456.0 109609;1382.0 45.0 109610;745.0 21.0 109611;623.0 35.0 109612;1304.0 19.0 109613;9078.0 623.0 109614;1541.0 81.0 109615;1835.0 106.0 109617;516.0 16.0 109618;10733.0 353.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 933;109596 855;109597 858;109598 842;109599 871;109600 902;109601 902;109602 870;109603 853;109476 898;109605 884;109606 863;109608 868;109609 889;109610 874;109611 868;109612 851;109613 814;109614 866;109615 852;109617 852;109618 901;109517 834
data,1241497200,827290.0;29868.0;829692.0;34705.0;780854.0;28077.0;830270.0;40360.0;1.15858200356;0.995938439275;1.34642895859,6654.0 318.0 109594;10747.0 580.0 109596;6734.0 355.0 109597;6580.0 345.0 109598;3902.0 178.0 109599;3452.0 90.0 109600;3013.0 119.0 109601;7136.0 436.0 109602;3670.0 187.0 109603;18334.0 559.0 109476;13342.0 967.0 109605;2689.0 82.0 109606;2562.0 117.0 109608;7648.0 457.0 109609;1404.0 46.0 109610;765.0 22.0 109611;645.0 35.0 109612;1320.0 19.0 109613;9447.0 645.0 109614;1562.0 81.0 109615;1895.0 108.0 109617;535.0 18.0 109618;10749.0 354.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 843;109596 819;109597 889;109598 905;109599 897;109600 873;109601 918;109602 878;109603 882;109476 829;109605 876;109606 824;109608 871;109609 883;109610 882;109611 874;109612 933;109613 852;109614 846;109615 870;109617 840;109618 892;109517 824
data,1241497500,828144.0;29901.0;830558.0;34752.0;781704.0;28102.0;831159.0;40405.0;1.15885736317;0.99566912896;1.3463908326,6676.0 320.0 109594;10766.0 581.0 109596;6754.0 359.0 109597;6600.0 345.0 109598;3925.0 179.0 109599;3474.0 90.0 109600;3036.0 119.0 109601;7159.0 436.0 109602;3688.0 187.0 109603;18351.0 559.0 109476;13370.0 967.0 109605;2715.0 82.0 109606;2579.0 117.0 109608;7668.0 460.0 109609;1417.0 47.0 109610;781.0 23.0 109611;665.0 36.0 109612;1333.0 19.0 109613;9830.0 669.0 109614;1584.0 82.0 109615;1944.0 113.0 109617;563.0 18.0 109618;10773.0 357.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 865;109596 881;109597 835;109598 891;109599 860;109600 868;109601 876;109602 837;109603 855;109476 867;109605 867;109606 943;109608 873;109609 865;109610 863;109611 863;109612 877;109613 871;109614 877;109615 889;109617 861;109618 870;109517 846
data,1241497800,829071.0;29938.0;831392.0;34800.0;782572.0;28131.0;832019.0;40450.0;1.15915721546;0.995473735028;1.34633836704,6693.0 322.0 109594;10789.0 584.0 109596;6774.0 359.0 109597;6622.0 346.0 109598;3950.0 179.0 109599;3484.0 90.0 109600;3048.0 119.0 109601;7180.0 438.0 109602;3700.0 187.0 109603;18364.0 559.0 109476;13384.0 967.0 109605;2734.0 82.0 109606;2598.0 118.0 109608;7685.0 461.0 109609;1434.0 48.0 109610;799.0 23.0 109611;686.0 39.0 109612;1349.0 20.0 109613;10180.0 687.0 109614;1599.0 84.0 109615;2060.0 122.0 109617;579.0 20.0 109618;10794.0 359.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 840;109596 870;109597 853;109598 895;109599 943;109600 897;109601 872;109602 823;109603 878;109476 849;109605 919;109606 849;109608 859;109609 864;109610 874;109611 836;109612 847;109613 806;109614 925;109615 904;109617 854;109618 883;109517 860
